id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
40620162,Leia,Screase,14,Annabela,Production,associate,Austen,none,,978-259-6246,$25000 to $34999,2,0,bike,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
7606948,Beverlie,Hinkins,15,Kristien,Service,trade,Merwyn,none,Maintenance,978-372-4849,$50000 to $74999,4,,walk,175,180,0,,,,english,,,,,,,P,Not_Meeting,TRUE,,,
367219443,Domeniga,Pifford,7,Reinhard,Science,associate,Norrie,,Other,978-656-5862,$150000 or more,1,,car,180,180,0,,Discovery,english,english,,,,,,n/a,,,,,,
485276848,Erny,Nevett,8,Lorrie,Science,associate,Guido,,Sales,978-767-4336,$50000 to $74999,0,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,n/a,,,,,
5159054,Flo,Figgures,10,Natty,Natural Resources,none,Kelley,none,,978-861-0653,$75000 to $99999,1,,car,136,180,0,,,,english,,,,,TRUE,,W,,,,,
231878415,Thedric,Petett,8,Chauncey,Office,,Raul,,Office,978-707-9612,$100000 to $149999,2,1,walk,180,180,0,,Discovery,english,,,,,,TRUE,,n/a,,TRUE,,,
770450433,Glynis,Chesnut,5,Reena,Service,,,,,978-376-5033,$150000 or more,1,1,car,115,180,45,,,spanish,english,,,,,TRUE,,n/a,,TRUE,,,
90033447,Lana,O'Dowgaine,21,Natalya,Office,associate,Sullivan,none,Science,978-372-3595,$75000 to $99999,3,,car,,,,,,english,spanish,,,,,,,,,TRUE,,,
83002393,Damon,O'Shevlin,20,Catherine,,none,,,,978-758-6366,$100000 to $149999,2,,car,,,,,,english,english,,,,,,,,,TRUE,,,
42649616,Edy,Scheu,13,Florri,,masters,,,,978-582-7281,$75000 to $99999,2,1,car,180,180,0,TRUE,Discovery,,spanish,,,TRUE,,,,NI,Not_Meeting,,,,
87466379,Maris,Peedell,17,Nanny,Office,none,Cullen,trade,Sales,978-859-9666,$15000 to $19999,4,,car,180,180,0,,,english,spanish,,,,,,,P,Partially_Meeting,,,,
53982897,Rosemarie,Allchin,22,Trina,Business,associate,,,,978-423-0350,$35000 to $49999,3,,bike,,,,,,english,english,,,,,,,,,,,,
75339238,Katerine,Tabary,15,Leoine,Arts,associate,Deck,none,,978-465-3495,$35000 to $49999,2,,car,180,180,0,,,,english,,,TRUE,,TRUE,,P,,,,,
66799990,Fianna,Lafflin,16,Vally,Production,none,Rustin,associate,Arts,978-622-3733,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
97466003,Kaspar,Mcmanaman,10,Benedikta,Natural Resources,associate,Hewett,bachelor's,Office,978-622-7438,$75000 to $99999,0,,car,152,180,0,TRUE,YMCA,spanish,english,,,,,TRUE,,,Not_Meeting,,,,
31542503,Leighton,Chatell,14,Sherline,Transportation,trade,,,,978-750-4313,$25000 to $34999,0,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,,Meeting,,,,
61824881,Caspar,Attridge,13,Sibelle,Business,none,Putnam,none,Office,978-577-0994,$150000 or more,4,,car,180,180,0,TRUE,Discovery,english,english,,,,TRUE,,,NI,Not_Meeting,TRUE,,,
40500112,Modestia,Rainbird,20,Sella,Service,associate,,,,978-670-3623,$75000 to $99999,2,,car,,,,,,english,english,,,,,,,,,TRUE,,,
798705861,Egbert,Doers,7,Daffie,Other,associate,Max,,Business,978-984-7581,$35000 to $49999,2,,car,180,180,0,TRUE,,english,spanish,,,,,,n/a,,,,,,
87299772,Michelle,McCusker,13,Fannie,Arts,none,,,,978-554-5868,$50000 to $74999,1,,car,175,180,0,,,english,english,TRUE,,,,TRUE,,NI,,,,,
60174318,Ethan,Caudrey,22,Andreana,Sales,trade,,,,978-121-1437,$20000 to $24999,2,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,TRUE,Proffesional Certificate
7082819,Cheri,Mewett,13,Charlene,Sales,associate,Sloan,associate,,978-397-0530,$50000 to $74999,1,0,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
24527085,Aldridge,Jurca,9,Ernaline,Arts,associate,,,,978-418-8148,$100000 to $149999,0,,car,175,180,0,,,english,spanish,,,TRUE,,,,P,Not_Meeting,,,,
63559113,Carry,Curnnokk,22,Fawnia,Sales,associate,,,,978-366-6376,$100000 to $149999,1,,bike,,,,,,english,english,,,,,,,,,,TRUE,,
71454115,Raye,Wildsmith,11,Dael,Business,masters,,,,978-769-7182,$75000 to $99999,3,,car,180,180,0,,,english,spanish,,,,,TRUE,,P,Not_Meeting,,,,
35653805,Penny,Smorthwaite,10,Ansley,Management,associate,,,,978-911-4488,$25000 to $34999,3,,car,175,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
62696372,Dedra,Barthropp,12,Myrtice,,none,Noach,,Office,978-000-6188,$50000 to $74999,3,,car,8,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
40495375,Roda,McMurraya,14,Gina,Production,,Fidelio,associate,,978-178-6565,$50000 to $74999,1,0,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
75583990,Lesley,Swindell,21,Roselin,Office,associate,Doyle,associate,Service,978-794-2708,$100000 to $149999,3,,car,,,,,,english,english,,,,,,,,,TRUE,,,
70173838,Levin,Laurenzi,10,Melessa,Production,none,Glynn,,Office,978-471-0789,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,,,,Not_Meeting,,,,
97354721,Virginie,Pietzner,9,Bill,Management,none,,,,978-557-3223,$75000 to $99999,3,2,car,180,180,0,,,,english,,,,,,,W,Meeting,TRUE,,,
32985638,Gerard,Newart,12,Penelope,,associate,Vince,,Management,978-832-4588,$100000 to $149999,0,0,car,180,180,0,,,spanish,spanish,,,,,,,P,Not_Meeting,,,,
74474143,Ailbert,McGorley,10,Grace,Arts,associate,Merry,associate,Transportation,978-259-3725,$100000 to $149999,0,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,W,Partially_Meeting,,,,
11096946,Samson,Leynham,6,Feliks,Service,,Sybilla,,Transportation,978-767-0332,$150000 or more,1,,car,180,180,26,,,,english,,,,,TRUE,,n/a,,,,,
76277664,Myrilla,Guinery,21,Maryrose,Science,trade,,,,978-768-5891,$35000 to $49999,0,,car,,,,,,spanish,spanish,,,,,,,,,,TRUE,TRUE,Professional Certificates
72035531,Randy,Prestner,13,Stoddard,Sales,associate,Romain,none,Business,978-968-8854,$75000 to $99999,1,,bike,180,180,0,,,spanish,english,,,,,TRUE,,P,Partially_Meeting,,,,
7696059,Masha,Culshew,17,Dre,Business,none,Vernor,none,Other,978-587-6705,$75000 to $99999,3,,car,180,180,0,,,spanish,english,,,,TRUE,TRUE,,P,Not_Meeting,,,,
85914976,Orion,Gourlay,13,Juanita,Office,none,Duke,none,Sales,978-686-3608,$100000 to $149999,0,,bike,180,180,0,,,english,english,,,,,,,NI,,,,,
57735193,Iolanthe,O'Hoey,19,Aurelie,,associate,Jamison,,Science,978-293-6482,$100000 to $149999,2,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
8805394,Licha,Tookill,18,Ashien,Sales,none,,,,978-081-3219,$50000 to $74999,4,,car,180,180,0,TRUE,Cedardale,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
41772897,Jan,Rabjohn,20,Marice,Maintenance,none,Corbin,masters,Sales,978-843-1556,$100000 to $149999,2,1,car,,,,,,,english,,,,,,,,,TRUE,TRUE,,
54039446,Jacklin,Eldredge,22,Natividad,Sales,none,,,,978-387-9846,$150000 or more,2,,car,,,,,,spanish,english,,,,,,,,,TRUE,TRUE,,
34113886,Anabel,Brent,16,Amara,,none,Lynn,associate,Arts,978-692-4375,$100000 to $149999,1,3,car,180,180,0,,,spanish,english,,,,,,,A,Meeting,,,,
72236922,Lorry,Goundry,14,Marietta,Transportation,associate,Symon,none,,978-367-5887,$75000 to $99999,0,,car,132,180,0,,,english,spanish,,,,,,,NI,Not_Meeting,TRUE,,,
32433757,Ronnica,Christofor,13,Aigneis,Management,associate,,,,978-798-5956,$50000 to $74999,0,3,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
966780727,Drucy,Sokale,8,Arliene,Service,associate,Rora,,Other,,$100000 to $149999,0,,car,180,180,,,,english,english,,,,,TRUE,,n/a,,,,,
97242588,Milicent,Hinkes,21,Carmella,,none,,,,978-065-9027,$35000 to $49999,0,,car,,,,,,english,english,,,,,,,,,,TRUE,,
25117372,Justine,Marchment,10,Brandy,Science,associate,,,,978-507-8640,$50000 to $74999,4,,car,20,180,0,,,english,english,,,,TRUE,,,P,Not_Meeting,,,,
18734456,Britni,Salman,15,Shanon,Other,none,Cyril,associate,Natural Resources,978-170-0335,$100000 to $149999,4,,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE,,,
67597566,Thoma,Dorwood,8,Ingeberg,,bachelor's,Melicent,,Office,,$10000 to $14999,1,,walk,180,180,0,,,,spanish,,,TRUE,,TRUE,,n/a,,,,,
72682194,Charlean,Blackbrough,16,Lanie,Sales,none,Jerald,associate,,978-787-0395,$100000 to $149999,2,,car,175,180,0,,,english,english,,,,,,,PRG,Partially_Meeting,,,,
53489193,Padraig,Reardon,16,Michell,Science,none,Leo,trade,Other,978-651-0502,$50000 to $74999,3,,bike,153,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
24948303,Loella,Syncke,10,Anett,,none,Mendy,none,Science,978-788-9916,$15000 to $19999,2,2,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
75796177,Nanette,Oswal,9,Angelina,,none,Ogdan,,Other,978-675-9685,,0,1,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,NI,Meeting,,,,
27627443,Kellby,Bernth,13,Demetris,Business,associate,Jodie,associate,,978-233-6262,$10000 to $14999,1,,car,180,180,0,,,english,english,TRUE,,TRUE,,,,F,Exceeding,TRUE,,,
22331323,Toinette,Wessell,6,Nelia,Sales,,Farica,,,978-479-6612,$150000 or more,0,,walk,180,180,1,TRUE,,english,english,,,,,,,n/a,,,,,
19963112,Mahala,De Ortega,10,Blake,Sales,associate,Ware,associate,Service,978-788-7637,$50000 to $74999,2,,car,180,180,0,,,,spanish,,,,,,,NI,Not_Meeting,,,,
73392289,Andrus,Crewe,11,Marjory,,none,,,,978-723-1410,$100000 to $149999,1,,car,180,180,0,TRUE,Discovery,english,english,TRUE,,,TRUE,,,PRG,Not_Meeting,TRUE,,,
49034276,Hieronymus,Twallin,9,Robbie,Sales,none,,,,978-689-4845,$75000 to $99999,2,,car,180,180,0,,,english,english,TRUE,,,,,,NI,Meeting,,,,
58771072,Garvin,Stair,8,Verna,Natural Resources,,,,,978-883-9440,$150000 or more,0,,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
54982738,Bridie,Treble,10,Verine,Other,none,,,,978-566-6624,$100000 to $149999,4,0,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
689175791,Helge,Remer,5,Bary,Service,,Neil,,,978-537-0830,$75000 to $99999,3,2,car,166,180,1,TRUE,YWCA,spanish,english,,,,,TRUE,,n/a,,TRUE,,,
225011726,Darci,Abyss,8,Rochelle,Management,associate,Peadar,,Office,978-873-9150,$150000 or more,3,,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
27914941,Homere,Dumbell,18,Teri,Business,associate,Inger,associate,Natural Resources,978-957-5286,$35000 to $49999,1,,walk,180,180,0,,,english,english,,,,TRUE,TRUE,,PAS,Partially_Meeting,TRUE,,,
33493755,Cathe,Eldon,12,Brooks,,associate,Grace,,,978-343-8328,$75000 to $99999,4,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Meeting,TRUE,,,
589206450,Alessandro,Waggatt,6,Stanislaw,Other,associate,Rodi,,Service,978-789-5481,$25000 to $34999,1,,bike,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
96318593,David,Barringer,22,Faustine,Other,associate,Darnall,trade,Science,978-553-8687,$150000 or more,1,,car,,,,,,english,spanish,,,,,,,,,,,TRUE,Proffesional Certificate
27531655,Rosa,Calway,15,Lucretia,Transportation,associate,,,,978-748-0847,$75000 to $99999,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,W,Meeting,,,,
37250664,Car,Hasloch,15,Karlyn,,none,Ermin,,Science,978-842-5834,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,,,P,Meeting,TRUE,,,
54425241,Kellia,Ghilardini,17,Kerstin,Construction,none,Royce,associate,,978-239-6105,$50000 to $74999,1,,bike,180,180,0,,,english,english,,,,,,,P,Exceeding,,,,
397436720,Neall,Semmens,7,Tessa,,associate,Neddy,,Natural Resources,978-052-9557,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,n/a,,,,,,
726156825,Towney,Greville,6,Innis,Office,,Elwin,,Maintenance,978-821-1162,$50000 to $74999,0,1,car,180,180,0,,Discovery,english,english,TRUE,,,TRUE,TRUE,1,n/a,Exceeding,TRUE,,,
52706567,Arv,Knowles,21,Chryste,,none,,,,978-655-9723,$75000 to $99999,3,,car,,,,,,,english,,,,,,,,,TRUE,TRUE,,
978479231,Verna,Spelling,8,Mike,Service,trade,,,Management,978-605-1598,$75000 to $99999,3,2,car,180,180,0,,YWCA,english,english,,,,,,,n/a,,TRUE,,,
84037541,Ophelia,Seebright,13,Nicolette,,none,Ragnar,,Office,978-241-7976,$50000 to $74999,3,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Meeting,,,,
71044284,Melodee,Fullick,15,Paulie,Service,none,,,,978-427-2984,$150000 or more,2,3,walk,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
665212074,Nye,Flude,8,Harrie,Management,,Josepha,,Arts,978-034-0032,$150000 or more,3,,car,120,180,7,,YMCA,,english,,,,,,,n/a,,,,,
74963759,Juliann,McGillivrie,21,Lavinia,Business,masters,,,,978-514-2299,$35000 to $49999,4,,car,,,,,,english,english,,,,,,,,,,TRUE,,Professional Certificates
27919139,Hughie,Gisborne,11,Jennie,Service,none,,,,978-770-0721,$75000 to $99999,1,,car,180,180,0,,,,english,,,,,TRUE,,NI,Not_Meeting,,,,
54919313,Sibilla,Simacek,18,Nesta,Management,associate,,,,978-548-9569,$15000 to $19999,4,3,car,180,180,0,TRUE,YWCA,english,english,,,,,TRUE,,W,Meeting,,,,
42225811,Harman,Dincey,15,Ardine,Business,associate,Tally,none,Science,978-218-0213,$100000 to $149999,1,,car,180,180,0,,,english,spanish,,,,,,,A,Not_Meeting,,,,
23791170,Giana,Killough,16,Kimbra,Business,associate,,,,978-903-2674,$150000 or more,2,4,car,180,180,0,,,spanish,english,,,,,,,NI,Partially_Meeting,,,,
329033973,Viva,MacAskie,6,Culley,Office,bachelor's,Wright,,,978-836-7494,$150000 or more,0,,car,175,180,7,,,english,english,,,,,,,n/a,,,,,
84124482,Adolphe,Brolly,21,Janeczka,Sales,none,,,,978-581-4481,$50000 to $74999,0,3,car,,,,,,spanish,english,,,,,,,,,TRUE,,,
86078122,Emily,Bencher,19,Feliza,,associate,,,,978-801-8196,$75000 to $99999,0,,walk,,,,,,english,english,,,,,,,,,,,,
91846071,Ransom,Tilston,12,Karoline,Service,associate,,,,978-239-8573,$75000 to $99999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,PRG,Exceeding,,,,
776132395,Lock,Wishart,6,Danny,Office,associate,,,,978-787-9979,$150000 or more,2,1,walk,180,180,4,,,spanish,english,,,,,TRUE,,n/a,,TRUE,,,
483716776,Jeramey,Esmonde,5,Star,Office,associate,Massimo,,,978-632-4581,$150000 or more,0,,car,175,180,0,,,english,spanish,,,,,,,n/a,,,,,
152534066,Elysha,Velten,8,Tracey,,associate,Krystal,,,978-318-4073,$100000 to $149999,0,,bike,175,180,45,TRUE,,english,english,,,,,TRUE,,n/a,,,,,
82850339,Herculie,Mcwhinney,18,Brenn,,none,Ive,,Office,978-099-7816,$50000 to $74999,1,,bike,148,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
9557911,Ericha,O'Heffernan,17,Marquita,Service,,Raymund,none,Management,978-901-2486,$75000 to $99999,1,0,car,122,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,TRUE,,,
93784679,Kalvin,Smorfit,19,Alia,,none,,,,978-685-2923,$50000 to $74999,2,,car,,,,,,english,spanish,,,,,,,,,,TRUE,,
77044531,Ania,Hush,19,Sheelah,Service,associate,Thadeus,associate,,978-341-4634,$100000 to $149999,3,,car,,,,,,,english,,,,,,,,,,TRUE,,
650682396,Raimundo,Kmietsch,5,Maximilien,Other,masters,Jorey,,Construction,978-972-4094,$20000 to $24999,0,,bike,180,180,0,,Wood School,english,spanish,,,,,,,n/a,,,,,
779818812,Caleb,Hewson,5,Dyann,Sales,,Xylina,Other,,978-889-2486,$50000 to $74999,0,,car,180,180,0,,,,english,,,,,,,n/a,,,,,
7597006,Lorita,Gritton,12,Ryann,Science,associate,Buck,associate,,978-691-3833,$20000 to $24999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
5383586,Hyatt,Foker,18,Martynne,,associate,Jordan,,,978-580-7436,$100000 to $149999,3,,car,180,180,0,,,spanish,english,,,TRUE,,,,NI,Partially_Meeting,,,,
90838288,Nicky,Segebrecht,11,Phyllys,Office,none,,,,978-512-4445,$25000 to $34999,3,,car,180,180,0,,,spanish,english,TRUE,,,,,,P,Not_Meeting,,,,
18056584,Gavan,O'Crowley,22,Eda,Science,associate,,,,978-568-0580,$100000 to $149999,4,,car,,,,,,english,english,,,,,,,,,,TRUE,,Proffesional Certificate
77861481,Aviva,Asprey,18,Karissa,Management,none,,,,978-547-7056,$50000 to $74999,1,,car,180,180,0,,,spanish,english,,,,,,,W,,,,,
26574324,Conroy,Earley,10,Olivette,,bachelor's,Stanislaw,,Management,978-702-6195,$35000 to $49999,2,,car,175,180,0,TRUE,Discovery,english,english,,,,,,,P,Not_Meeting,,,,
36648798,Nicola,Estoile,5,Pietro,Service,,,,,978-566-9165,$50000 to $74999,0,4,bike,180,180,0,,Little Sprouts,english,english,,,TRUE,,TRUE,,n/a,,TRUE,,,
27134241,Barbra,Davley,22,Georgiana,,none,,,,978-800-6900,$100000 to $149999,4,2,walk,,,,,,spanish,spanish,,,,,,,,,,TRUE,TRUE,Proffesional Certificate
27404769,Hilton,Payton,14,Kissiah,Business,trade,Quincy,none,,978-253-3626,$150000 or more,2,,walk,180,180,0,,,english,spanish,,,,,,,NI,Not_Meeting,,,,
84377288,Rianon,Pinnick,18,Brear,Sales,associate,Laird,none,,978-349-1709,$100000 to $149999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,P,Exceeding,,,,
22146482,Pete,Dekeyser,14,Andria,Management,masters,Der,none,Office,978-110-4852,$50000 to $74999,4,,car,180,180,0,,,english,english,,,TRUE,,,,P,Meeting,TRUE,,,
5786370,Calv,Hause,17,Koo,Other,bachelor's,,,,978-196-4393,$25000 to $34999,1,,walk,180,180,0,,,english,english,,,,,,,NI,Meeting,,,,
24422385,Fayina,Kirwood,21,Philippine,Sales,associate,Baryram,none,Management,978-630-3134,$50000 to $74999,3,2,car,,,,,,english,english,,,,,,,,,,,,Professional Certificates
640776236,Kirbie,Stollenberg,7,Lilli,Business,trade,Homere,,Management,978-667-0666,$75000 to $99999,4,2,car,180,180,0,,,english,english,,,,,,n/a,,,TRUE,,,
8844442,Shoshana,Capponeer,20,Nelia,Other,none,Ric,none,Office,978-527-3383,$75000 to $99999,3,,car,,,,,,spanish,english,,,,,,,,,,,,
93105560,Kacy,Guyer,13,Genna,Office,associate,Bradley,none,Other,978-896-4916,$50000 to $74999,1,4,car,176,180,0,,,english,spanish,,TRUE,,,,,NI,Not_Meeting,,,,
823944889,Trista,Cottell,5,Gilberto,Science,,Cosimo,,,978-795-8207,$100000 to $149999,0,,car,180,180,5,,,english,english,,,,,,,n/a,,,,,
90216355,Wernher,Raden,14,Maribelle,Natural Resources,none,,,,978-582-5823,,4,,car,180,180,0,,,english,spanish,,,,,,,W,Partially_Meeting,TRUE,,,
86605207,Asa,Farncombe,20,Aviva,,associate,,,,978-765-2767,,4,,car,,,,,,english,spanish,,,,,,,,,,TRUE,,
43399836,Nonnah,Narducci,11,Juli,Service,associate,Theodoric,associate,Natural Resources,978-393-7114,$150000 or more,1,,car,173,180,0,,,spanish,english,,,,,TRUE,,W,Not_Meeting,,,,
19737029,Drusie,Boyton,14,Emily,Production,associate,Durant,associate,Business,978-217-6247,$25000 to $34999,2,0,car,10,180,0,,,english,spanish,,,TRUE,,,,P,Partially_Meeting,,,,
227717386,Abeu,Jillins,7,Monro,Office,bachelor's,Jonah,,Business,978-724-6850,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,,n/a,,,,,,
67525919,Stacia,Tupie,15,Sissie,Business,associate,Wilek,,Other,978-859-1823,$100000 to $149999,0,,bike,122,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,,,,
27462971,Jesus,FitzGilbert,10,Grier,Service,,Hermann,associate,Transportation,978-067-6071,$25000 to $34999,0,,bike,180,180,0,TRUE,Discovery,english,english,TRUE,,,,,,W,Exceeding,TRUE,,,
434270161,Alair,Bessom,6,Doll,Business,,Anna-diane,,,978-951-2325,$50000 to $74999,0,,car,177,180,1,,,english,english,,,,,,,n/a,,,,,
83499189,Hogan,Hartzenberg,16,Marinna,Maintenance,trade,Con,bachelor's,Management,978-138-7945,$50000 to $74999,4,,car,180,180,0,,,spanish,spanish,,,,,TRUE,,NI,Exceeding,,,,
64137641,Marje,Osgerby,19,Tiff,Maintenance,none,Joshuah,associate,Natural Resources,978-797-0515,$100000 to $149999,0,,car,,,,,,english,english,,,,,,,,,,TRUE,,
87251585,Raf,Masser,10,Cristie,,masters,Wolfgang,,,978-331-6448,$5000-$9999,3,,bike,175,180,0,,,english,english,TRUE,,,,,,W,Partially_Meeting,,,,
81041387,Karlee,Handasyde,22,Cherin,Science,trade,Pattin,none,Sales,978-408-4534,$75000 to $99999,2,0,walk,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Associates
92686802,Syman,Aked,9,Aloysia,Other,none,Zachariah,associate,Sales,978-139-6168,$100000 to $149999,1,4,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE,,,
61929313,Sharity,Leamy,14,Demetris,Office,none,Barny,none,Service,978-797-6630,$50000 to $74999,2,,car,180,180,0,,,english,spanish,,,TRUE,,TRUE,,W,Exceeding,,,,
96661082,Leshia,Motherwell,5,Reginald,,associate,,,Service,978-264-3125,$150000 or more,1,2,car,180,180,0,,,english,english,,,TRUE,,,,n/a,,TRUE,,,
85423228,Emilio,Auletta,14,Jennee,Office,associate,Morris,associate,,978-824-8007,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,,,NI,Meeting,,,,
24104446,Bernardo,Yantsev,15,Debbi,Office,trade,Rouvin,none,Maintenance,978-639-6558,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,,,LEP,Not_Meeting,TRUE,,,
55176181,Tanner,Creavan,14,Susannah,Arts,associate,,,,978-419-3819,$25000 to $34999,0,,walk,175,180,0,,,spanish,english,,,,,,,P,Exceeding,,,,
48998923,Claiborn,Esp,14,Selena,Management,none,,,,978-573-7829,$75000 to $99999,3,,car,180,180,0,,,english,spanish,,,,,,,P,Partially_Meeting,,,,
88924409,Elisha,Girdwood,15,Ulrica,Sales,none,Falkner,associate,Arts,978-329-5050,$25000 to $34999,3,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,TRUE,,,
88115651,Otha,Achurch,21,Lucie,Management,masters,,,,978-469-4657,$50000 to $74999,3,,car,,,,,,english,english,,,,,,,,,,,,
6501382,Delano,Busek,9,Glennis,,associate,,,,978-518-8867,$100000 to $149999,2,,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Not_Meeting,,,,
29580161,Misha,Bresman,20,Melicent,Maintenance,masters,,,,978-969-7633,$20000 to $24999,0,4,car,,,,,,english,english,,,,,,,,,,TRUE,,
49367236,Lee,Insall,11,Loralie,Maintenance,trade,Goran,associate,Production,978-567-1324,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
96265856,Tildy,Dat,20,Giulietta,,none,Der,,Sales,978-776-1809,,4,,car,,,,,,english,english,,,,,,,,,,TRUE,,
75007096,Calli,Bernardet,14,Sibylle,Science,trade,Bradan,associate,Business,978-072-6363,$100000 to $149999,2,,car,50,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,TRUE,,,
25087653,King,Curner,19,Othilia,Sales,associate,Les,associate,Business,978-103-3517,$50000 to $74999,0,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
44523299,Lionello,Rogier,9,Leeanne,Other,none,,,,978-534-4640,$75000 to $99999,0,,car,180,180,0,,,spanish,english,,,,,TRUE,,PAS,Partially_Meeting,,,,
174830066,Leland,Braun,6,Lesly,,,Gleda,,Construction,978-153-0703,$10000 to $14999,3,,bike,180,180,1,,,spanish,english,,,,,,,n/a,,,,,
94383058,Adamo,Harbidge,12,Karlotte,,none,Giorgio,associate,,978-431-0337,$50000 to $74999,0,,car,180,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,P,Exceeding,,,,
12778323,Gabriele,Apfler,17,Barbaraanne,,,Mano,associate,,978-522-5310,$150000 or more,2,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
57944150,Toddie,Destouche,17,Diane-marie,,associate,,,,978-388-6296,$75000 to $99999,2,,bike,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
94347947,Cherish,Stitson,15,Tamarra,Science,associate,Neddie,none,Service,978-205-8335,$50000 to $74999,0,2,car,180,180,0,,,english,english,,,TRUE,,,,A,,,,,
39764762,Gannon,Baddoe,18,Ardelis,,associate,Agustin,,Science,978-177-2787,$75000 to $99999,4,,car,126,180,0,,,,english,,,,,TRUE,,P,Meeting,TRUE,,,
81668610,Imojean,Coppock.,20,Ronna,Management,associate,Branden,none,Service,978-468-6535,$75000 to $99999,0,2,car,,,,,,english,english,,,,,,,,,,,,
90611675,Lancelot,Minchinden,12,Ruthann,Management,none,Lucian,associate,Office,978-762-1847,$50000 to $74999,0,,car,180,180,0,TRUE,Discovery,spanish,english,TRUE,,,,,,P,Not_Meeting,,,,
80699678,Revkah,Emanueli,20,Bobbe,Other,trade,Wilmar,associate,Natural Resources,978-597-0164,$35000 to $49999,1,,car,,,,,,spanish,english,,,,,,,,,,,,
63016880,Ellette,O'Hartnett,21,Ynez,,associate,Felipe,,Other,978-512-2220,$100000 to $149999,3,,car,,,,,,english,english,,,,,,,,,,,,
97242461,Stephie,Lawrenceson,7,Penny,Sales,associate,,,Other,978-172-8156,$100000 to $149999,1,,car,180,180,7,,,spanish,english,,,,,,n/a,,,,,,
56652572,Huey,McKue,20,Arlana,Business,associate,Vidovic,associate,Science,978-220-3347,$50000 to $74999,0,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
398478033,Inge,Frankling,8,Kattie,,masters,,,Other,978-157-9233,$100000 to $149999,1,2,bike,46,180,0,,,spanish,english,,,,,,,n/a,,TRUE,,,
896749021,Northrup,Bonifazio,6,Vivianna,Business,masters,,,Sales,978-379-7182,$150000 or more,0,,car,178,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
