id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
36477271,Mannie,Easterby,14,Jaquelin,,associate,Nappy,,Business,978-248-4203,$100000 to $149999,3,,car,179,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,,,,
3154136,Anne,Grastye,10,Vita,Construction,,Hector,bachelor's,Arts,978-988-6760,$75000 to $99999,0,,car,96,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE,,,
963311988,Shalna,Ravillas,6,Ivie,Business,associate,Micheil,Other,,978-891-1994,$75000 to $99999,0,,car,180,180,0,,,english,spanish,,TRUE,,,,,n/a,,,,,
89314698,Millisent,Van Vuuren,11,Dawn,Management,associate,,,,978-303-2651,$75000 to $99999,3,0,car,180,180,0,TRUE,Discovery,english,english,,,,,,,P,Not_Meeting,,,,
49228765,Barton,Ribbon,13,Devora,Sales,none,,,,978-728-0949,$100000 to $149999,1,,car,179,180,0,,,english,english,,,TRUE,,,,NI,Partially_Meeting,,,,
88153848,Curtice,Chelam,11,Ariela,,none,Griz,associate,Science,978-372-3296,$50000 to $74999,0,,car,180,180,0,TRUE,Discovery,english,spanish,,,,,TRUE,,NI,Not_Meeting,,,,
53441950,Lydie,Arnolds,21,Elly,Construction,none,Falito,none,Other,978-495-4267,$100000 to $149999,2,,walk,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
8550493,Tonie,Schankel,21,Enriqueta,Science,associate,,,,978-575-0541,$100000 to $149999,2,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
89560639,Maribelle,Dudley,20,Madelyn,Office,none,Kennie,bachelor's,Office,978-149-4013,$100000 to $149999,2,,walk,,,,,,english,english,,,,,,,,,,,TRUE,Associates
409993926,Krystle,Alcide,5,Eldin,Service,associate,Sophia,Arts,Office,978-920-5699,$35000 to $49999,1,,car,180,180,0,,,english,spanish,,,TRUE,,,,n/a,,,,,
49664135,Raul,Aldrich,19,Corinne,Office,none,Rodrigo,associate,Business,978-754-4168,$100000 to $149999,1,2,bike,,,,,,english,english,,,,,,,,,,,,
98155698,Moria,Esterbrook,11,Orly,,associate,,,,978-690-2462,$150000 or more,1,,car,180,180,0,,,,english,,,TRUE,,,,NI,Not_Meeting,,,,
575455679,Delphine,Tabourin,7,Renato,,associate,Corie,,Management,978-428-3806,$75000 to $99999,2,,car,180,180,3,,Boys & Girls Club,spanish,spanish,,,,,TRUE,,n/a,,,,,
40330276,Nikita,Paver,10,Cristal,Arts,masters,,,,978-581-6963,$150000 or more,2,,car,180,180,0,,,english,english,,,,,,1,P,Exceeding,,,,
830111316,Marylynne,Larcombe,7,Sofia,Sales,,Zebadiah,,Construction,978-527-3926,$75000 to $99999,2,,car,173,180,0,,Discovery,spanish,spanish,,,,,,,n/a,,,,,
11864692,Eli,Morten,19,Karil,,associate,Archambault,,Arts,978-557-8204,$50000 to $74999,0,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
88576902,Edlin,Thor,15,Inesita,,none,,,,978-025-0196,$50000 to $74999,4,,bike,180,180,0,,,english,english,,,,,TRUE,,,Partially_Meeting,,,,
56377025,Andrus,Besse,10,April,Service,none,,,,978-346-7333,$100000 to $149999,1,,bike,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
1254440,Benita,Ewells,18,Kirsti,Service,,Donnie,none,Natural Resources,978-884-7346,$75000 to $99999,4,,car,180,180,0,TRUE,YMCA,,english,,,TRUE,,,,P,Meeting,TRUE,,,
43932455,Robb,Tythe,12,Devonna,Office,associate,,,,978-376-3800,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
80593254,Ruperta,Slobom,19,Virgina,Other,none,Cale,bachelor's,,978-752-8616,$100000 to $149999,4,3,car,,,,,,english,english,,,,,,,,,,TRUE,,
24774092,Stefanie,Grimwad,18,Simonne,,associate,,,,978-161-2011,$150000 or more,4,,car,180,180,0,,,,english,,,,,TRUE,,P,Meeting,,,,
36374591,Paquito,McBayne,8,,Business,none,Hermon,none,Natural Resources,978-907-3813,$25000 to $34999,0,,car,180,180,0,,,spanish,spanish,,,,,,,P,Partially_Meeting,,,,
48676760,Thaine,Gero,12,Austin,Sales,bachelor's,D'arcy,none,Sales,978-093-5234,$100000 to $149999,1,,car,130,180,0,TRUE,YMCA Greenleaf,english,english,,,,,,,ABS,Meeting,,,,
51750306,Angelo,Dykas,13,George,Other,associate,Bartholemy,none,Sales,978-741-7929,$100000 to $149999,4,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Partially_Meeting,,,,
78445362,Ezmeralda,Lockney,18,Claresta,Other,bachelor's,Calv,none,,978-958-5894,$100000 to $149999,1,,bike,180,180,0,,,english,english,,,,TRUE,,,ABS,Not_Meeting,,,,
722580538,Rhodie,Hamshaw,6,Tucky,,masters,Paddie,,Other,978-809-3742,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,,,n/a,,,,,
801738546,Abram,Feilden,6,Lura,,,Leigha,,,978-116-8152,$50000 to $74999,0,,car,179,180,0,,,english,english,,,TRUE,,,,n/a,,,,,
91047855,Tani,Roebottom,19,Cherlyn,Maintenance,associate,,,,978-996-6099,$150000 or more,0,,car,,,,,,english,english,,,,,,,,,TRUE,,,
72880054,Tracy,Tanner,17,Shell,Natural Resources,associate,,,,978-955-0057,$15000 to $19999,2,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,W,Exceeding,,,,
735172925,Maurie,Wingar,6,Franciska,Transportation,associate,Row,,,978-046-9507,$50000 to $74999,0,,car,35,180,0,,,english,spanish,,,,,,,n/a,,,,,
413822868,Clint,Schapiro,5,Vivianne,Production,associate,,,Service,978-551-3801,$50000 to $74999,0,,car,180,180,0,,Discovery,english,,,,,,,1,n/a,,,,,
36691668,Malcolm,Giacoppoli,18,Rasla,Maintenance,bachelor's,Eddie,none,,978-894-2101,$150000 or more,2,,walk,85,180,0,,,english,english,,,,,TRUE,,P,,,,,
34989769,Dosi,Flint,8,Lynna,Service,none,Burnaby,none,,978-932-8005,$100000 to $149999,0,,car,132,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
297818630,Jess,Panks,5,Jarrett,,associate,Ingmar,,Business,978-510-7407,$150000 or more,1,,car,173,180,0,,,english,english,,,TRUE,,TRUE,1,n/a,,,,,
14489517,Rhetta,Dorian,14,Minnie,,none,,,,978-766-6377,$150000 or more,2,3,car,179,180,0,,,english,english,,,TRUE,,,,P,Exceeding,,,,
58173591,Winnah,Champness,9,Susanna,Office,bachelor's,Efren,associate,Science,978-757-3599,$75000 to $99999,4,,walk,173,180,0,,,english,spanish,,,,,,,P,Meeting,,,,
37114620,Viole,Bullier,11,Bertha,Sales,associate,,,,978-408-6926,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
60699922,Becky,Leele,12,Yoko,Sales,bachelor's,Blair,masters,,978-790-6218,$75000 to $99999,1,,car,162,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
30983854,Odessa,Overstreet,16,Wallis,Office,associate,Gallard,none,Office,978-394-3793,$50000 to $74999,0,,walk,180,180,0,,,spanish,english,,,,,,,P,Meeting,,,,
96147262,Karlene,Mesant,12,Wilone,Service,none,Bord,none,,978-842-0503,$100000 to $149999,1,,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,P,Partially_Meeting,,,,
20256767,Theresina,Charpin,8,Carlene,Other,none,Meyer,associate,Science,978-266-6429,$75000 to $99999,0,,walk,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
70107842,Candis,Fylan,16,Neysa,Science,none,,,,978-339-9455,$150000 or more,2,,car,180,180,0,TRUE,Discovery,,english,,,,,,,P,Not_Meeting,,,,
23282654,Derwin,Honeywood,10,Emylee,,associate,,,,978-591-3985,$150000 or more,3,,car,173,180,0,,,english,english,,,TRUE,,TRUE,,NI,Partially_Meeting,TRUE,,,
907577502,Erda,Mitford,7,Eadith,Arts,,Chelsy,,,978-550-8429,$50000 to $74999,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,n/a,,,,,
98229032,Millicent,Lucas,10,Cele,Management,none,Arni,associate,Management,978-130-8930,$100000 to $149999,0,4,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,TRUE,,,
70959800,Jacqueline,Sandon,10,Robbyn,Sales,associate,,,,978-306-8777,$10000 to $14999,3,,car,176,180,0,,,spanish,english,,,,,,,LEP,Meeting,,,,
22759111,Kaja,Bridgeland,21,Jillayne,Arts,none,Jeff,associate,,978-842-2251,$75000 to $99999,3,,car,,,,,,english,english,,,,,,,,,,TRUE,,
24489949,Marlene,Iaduccelli,8,Tina,Business,associate,,,,978-412-3698,$75000 to $99999,1,,car,130,180,0,,,english,english,,,,,TRUE,1,A,Meeting,,,,
58172527,Merle,Leates,8,Afton,Office,associate,Damon,masters,Service,978-574-4937,$150000 or more,0,,car,180,180,0,,,english,spanish,,,,,,1,P,Partially_Meeting,TRUE,,,
30190975,Connor,Murty,21,Natalie,Science,associate,,,,978-178-6843,$100000 to $149999,1,4,car,,,,,,,english,,,,,,,,,TRUE,,,
85667856,Serene,Payton,10,Briny,Science,associate,,,,978-886-9988,$150000 or more,4,,car,173,180,0,,,english,english,,,,,,1,P,Not_Meeting,,,,
16112622,Yankee,Catlette,16,Fanya,Transportation,,Dick,associate,Business,978-476-3080,$25000 to $34999,3,,car,180,180,0,,,,english,,,,,TRUE,,NI,Partially_Meeting,,,,
3352842,Vickie,Smitten,20,Leora,Production,associate,,,,978-203-5430,$150000 or more,1,1,car,,,,,,english,english,,,,,,,,,,,TRUE,Professional Certificates
34144874,Ham,Begin,18,Alexis,Office,associate,Archie,bachelor's,Management,978-538-5465,,1,,walk,173,180,0,,,spanish,english,TRUE,,,TRUE,,,NI,Not_Meeting,TRUE,,,
56670844,Nicolas,Philler,11,,Service,,Aubrey,none,,978-896-2163,$75000 to $99999,2,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,,,,
51486523,Ruperta,Abramovic,9,Doroteya,,associate,Tye,,Service,978-107-1906,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,,,,
37849527,Christyna,Wilman,13,Auberta,Science,none,Freeman,associate,Service,978-593-0627,$15000 to $19999,1,,bike,180,180,0,,,english,english,,,,,,,P,Meeting,,,,
54242267,Andria,Nano,18,Matilde,Arts,trade,,,,978-691-3208,$100000 to $149999,3,,car,180,180,0,TRUE,Discovery,english,english,,,,,,1,A,Exceeding,TRUE,,,
86048017,Denyse,Cornier,15,Sally,Service,associate,,,,978-006-4986,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
27135425,Craig,Lukianovich,18,Maurene,Science,trade,,,,978-943-2317,$75000 to $99999,3,4,bike,96,180,1,,,english,english,,,,,,,NI,Meeting,,,,
92952886,Prudence,March,17,Guenna,Transportation,none,Alon,associate,,978-430-2733,$100000 to $149999,4,,car,173,180,0,,,,english,,,TRUE,,,1,NI,Partially_Meeting,,,,
265576202,Violet,Starkey,5,Elfrieda,Natural Resources,,Blisse,Arts,Science,978-409-7856,$150000 or more,1,,car,180,180,26,,,english,english,,TRUE,,,TRUE,,n/a,,,,,
3102664,Sadella,Ickovicz,13,Gertrudis,Maintenance,associate,Wang,none,,978-538-6274,$35000 to $49999,0,,walk,180,180,0,TRUE,Little Sprouts,english,english,,,,,,,A,Not_Meeting,TRUE,,,
10420188,Aeriell,Szymaniak,18,Gillian,Natural Resources,none,Nico,associate,Other,978-339-3752,$100000 to $149999,3,,walk,180,180,0,,,english,english,,,,,,,P,Meeting,,,,
44377111,Adria,Janaszewski,13,Diannne,Natural Resources,none,,,,978-968-1473,$50000 to $74999,2,,car,85,180,0,,,english,english,,,,,,,A,Exceeding,TRUE,,,
508279871,Fayina,Snazle,5,Maxie,Office,,,,Office,978-183-1023,$20000 to $24999,0,,car,173,180,0,,,english,english,,,,,,,n/a,,,,,
47425043,Wolfgang,McCaighey,21,Tabbie,,associate,Mandel,,Transportation,978-932-4914,$50000 to $74999,1,0,bike,,,,,,english,spanish,,,,,,,,,TRUE,TRUE,,
70615332,Rory,Lillgard,17,Dotti,Sales,none,Isac,none,Other,978-753-4682,$50000 to $74999,0,,bike,180,180,0,,,english,english,,,,,,,P,Meeting,TRUE,,,
72550516,Pail,Merrick,16,Sonnie,Maintenance,none,Lyman,associate,Production,978-825-0045,$50000 to $74999,1,,car,180,180,0,,,,english,,,TRUE,,,,P,Meeting,,,,
77044531,Ania,Hush,18,Sheelah,Service,associate,Thadeus,associate,,978-341-4634,$100000 to $149999,3,,car,180,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,,,,
40637744,Renae,Bigby,14,Alysa,Management,none,Heriberto,associate,,978-062-9544,$150000 or more,3,,walk,180,180,0,,,english,english,,,,,,,NI,Meeting,TRUE,,,
49271220,Sebastian,Tuxsell,14,Rickie,Sales,none,Curry,associate,Management,978-256-8754,$75000 to $99999,1,,car,173,180,0,TRUE,Discovery,english,english,,,TRUE,,TRUE,,A,Not_Meeting,,,,
44519660,Valeria,De Robertis,12,Adaline,,none,Forest,,Science,978-688-7842,$100000 to $149999,0,,car,180,180,0,,,spanish,spanish,,,,,TRUE,,P,Meeting,TRUE,,,
10802530,Suzanne,Skillington,19,Lillis,Management,associate,Clemmy,none,Service,978-800-6476,$150000 or more,2,,car,,,,,,english,english,,,,,,,,,,,,
948888137,Armin,Carine,7,Hans,,,Darwin,,Other,978-024-6880,$100000 to $149999,0,2,car,144,180,3,,Discovery,english,english,TRUE,,TRUE,TRUE,TRUE,1,n/a,Meeting,TRUE,,,
330792593,Reed,Spatig,6,Manuel,Service,,Heda,,,978-920-2417,$10000 to $14999,1,,bike,180,180,0,TRUE,,english,spanish,,,,,,,n/a,,,,,
7834251,Monte,McMenemy,18,Devan,Arts,associate,,,,978-169-1738,$100000 to $149999,2,,car,180,180,0,,,,english,,,TRUE,,TRUE,,W,Exceeding,,,,
49456251,Faina,Goad,8,Else,Other,associate,,,,978-734-6214,,2,,car,180,180,0,,,,english,,,,,TRUE,,A,Not_Meeting,TRUE,,,
40106776,Kippar,Moland,13,Zuzana,,none,Earl,,Business,978-407-4186,$75000 to $99999,1,,car,180,180,0,,,spanish,english,,,TRUE,,,,NI,Meeting,TRUE,,,
55564813,Edith,Harnett,16,Leda,Other,,,,,978-783-3359,$10000 to $14999,1,,car,180,180,0,,,spanish,english,TRUE,,TRUE,,,,TRN,,TRUE,,,
508674039,Garold,Cansdall,7,Florance,,,Hobie,,Sales,978-521-1236,$50000 to $74999,0,1,bike,114,180,1,,,english,english,,,,,TRUE,,n/a,,TRUE,,,
32596171,Mellisent,Toolin,13,Cecelia,Arts,none,,,,978-613-4337,$10000 to $14999,2,,car,35,180,0,,,english,spanish,,,,,TRUE,,P,Exceeding,,,,
40620162,Leia,Screase,13,Annabela,Production,associate,Austen,none,,978-259-6246,$25000 to $34999,2,0,bike,173,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
485593921,Diego,Mailes,7,Merry,Sales,associate,Jonathon,Arts,Transportation,978-778-7505,$150000 or more,0,,bike,173,180,0,TRUE,,english,english,,,,,,,n/a,,,,,
49408569,Faydra,Blunsum,18,Ophelia,Office,none,Ade,none,Science,978-032-2994,$20000 to $24999,4,4,bike,179,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,,,,
10729971,Lenora,Sindall,8,Kendra,Sales,none,Niko,none,,978-862-7734,$100000 to $149999,1,,car,180,180,0,,,english,spanish,,,TRUE,,TRUE,,NI,Partially_Meeting,,,,
839076316,Willyt,Lowerson,7,Randolf,Arts,associate,Shena,,Science,978-804-3745,$100000 to $149999,4,,walk,180,180,4,,,spanish,english,,,,,TRUE,1,n/a,,,,,
49034276,Hieronymus,Twallin,8,Robbie,Sales,none,,,,978-689-4845,$75000 to $99999,2,,car,180,180,0,,,english,english,TRUE,,,,,,NI,Meeting,,,,
92696504,Stavros,Beake,14,Editha,Other,none,Alic,masters,,978-479-3066,$100000 to $149999,2,4,car,180,180,0,,,spanish,english,TRUE,,,,,,W,Partially_Meeting,TRUE,,,
208317095,Vickie,Berrow,6,Ludovico,,,,,Sales,978-525-7447,$50000 to $74999,0,,car,173,180,0,,Discovery,english,english,TRUE,,,TRUE,2,,n/a,Not_Meeting,,,,
288745433,Cynthia,Yggo,6,Hermia,,masters,Morly,,Science,978-779-0751,$150000 or more,1,2,car,180,180,0,,,english,english,,,,,,,n/a,TRUE,,,,
3836093,Rossie,Stirland,14,Evanne,,none,Tuckie,,Service,978-704-7529,$50000 to $74999,2,3,car,179,180,0,,,english,english,,,,,,,P,Partially_Meeting,,,,
19316020,Adriano,Ryle,15,Ginnifer,Management,none,,,,978-637-9604,$50000 to $74999,1,,car,130,180,0,,,spanish,english,,,,,,1,P,Partially_Meeting,,,,
437127977,Thomasin,Teall,7,Ardene,Business,associate,,,Science,978-306-1872,$100000 to $149999,3,,car,180,180,7,,,english,english,,,,,TRUE,,n/a,,,,,
40243805,Lorette,Fice,12,Danila,Management,none,Faulkner,associate,Office,978-223-3024,$25000 to $34999,3,,car,180,180,0,,,english,english,,,,,TRUE,1,PRG,Exceeding,TRUE,,,
62417386,Adlai,Lockier,18,Christina,,associate,Isac,,Office,978-045-8431,$50000 to $74999,4,,bike,180,180,0,TRUE,Cedardale,,english,,,,,,,NI,Not_Meeting,TRUE,,,
215790759,Rex,Richardes,6,Kellie,Sales,,,,,978-408-5012,$75000 to $99999,2,,car,180,180,26,,,,english,,,,,,,n/a,,,,,
10673163,Belva,Clinton,11,Elsa,,none,,,,978-284-0796,$25000 to $34999,0,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,P,Not_Meeting,,,,
11948265,Hersch,Clericoates,17,Luci,Production,associate,Niels,none,Business,978-368-6165,$150000 or more,2,4,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,TRUE,,,
74260386,Baily,Mountlow,12,Tabbitha,Office,none,Burlie,none,Management,978-897-2044,$35000 to $49999,0,,bike,180,180,0,,,english,english,,,TRUE,,,,P,Meeting,,,,
99239430,Marillin,Wilstead,16,Tallia,Office,masters,,,,978-598-7396,$50000 to $74999,1,,walk,180,180,0,,,english,english,,,,,TRUE,1,P,Not_Meeting,TRUE,,,
94347947,Cherish,Stitson,14,Tamarra,Science,associate,Neddie,none,Service,978-205-8335,$50000 to $74999,0,2,car,180,180,0,,,english,english,,,TRUE,,,,A,,,,,
32732320,Aviva,Farrall,14,Maren,Office,none,,,,978-837-5139,$100000 to $149999,3,,car,180,180,0,,,,english,,,,TRUE,TRUE,,P,Exceeding,,,,
93415197,Guillermo,Sendall,20,Adda,Service,associate,Mayer,none,,978-568-8197,$25000 to $34999,3,,car,,,,,,english,english,,,,,,,,,,,,
72292127,Reg,Sinnie,13,Brett,Office,none,,,,978-896-1923,$35000 to $49999,0,4,walk,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,,,,
50221190,Glennie,Pyrke,18,Wylma,Natural Resources,none,Wyatt,,Office,978-958-7768,$75000 to $99999,2,,car,180,180,0,,,english,spanish,,,TRUE,,TRUE,,P,Partially_Meeting,,,,
637734601,Annette,Stellin,6,Dannel,Service,trade,Philippa,,,978-131-1592,$25000 to $34999,0,,car,180,180,26,,YWCA,english,english,,,,,,,n/a,,,,,
84716006,Robbin,Hanny,21,Breanne,Other,associate,Cary,none,Construction,978-959-0140,$100000 to $149999,4,,car,,,,,,english,english,,,,,,,,,,TRUE,,
43614416,Perry,Moscrop,21,Donnamarie,Science,none,,,,978-980-1566,$25000 to $34999,2,,bike,,,,,,spanish,english,,,,,,,,,TRUE,TRUE,,
31195339,Seumas,Tolomei,20,Alicea,,none,,,,978-957-5413,$75000 to $99999,1,,car,,,,,,english,english,,,,,,,,,TRUE,,TRUE,Professional Certificates
185163930,Brandy,Rawkesby,7,Mei,,associate,,,Management,978-123-8903,$150000 or more,1,,car,173,180,0,,Boys & Girls Club,spanish,english,,,,,TRUE,,n/a,,,,,
35027106,Alice,Truggian,11,Pamella,,none,,,,978-880-9637,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,TRUE,1,,Meeting,TRUE,,,
806021374,Darcy,Byas,5,Davon,Other,associate,,,,978-875-1950,$35000 to $49999,3,,car,180,180,0,TRUE,Discovery,english,spanish,,,,,,,n/a,,,,,
65145593,Mahala,Blencoe,12,Lida,Construction,associate,Kevin,,Construction,978-097-0667,$150000 or more,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,NI,Not_Meeting,,,,
84389038,Woody,Luchelli,16,Roselin,Sales,none,Sean,,Other,978-207-1931,$75000 to $99999,0,2,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,,,,
2361086,Arleyne,Skelton,18,Nicolle,Sales,none,Archibaldo,masters,,978-662-0364,$35000 to $49999,4,,car,168,180,0,TRUE,YMCA Greenleaf,english,english,TRUE,,,,,,A,Not_Meeting,TRUE,,,
9667470,Bill,Rosentholer,15,Lavinia,,none,Burnaby,,Business,978-586-1165,$100000 to $149999,4,,car,180,180,0,,,,english,,,,,,,P,Meeting,,,,
63429572,Janetta,Crossingham,9,Cornelia,Science,none,,,,978-723-1061,$35000 to $49999,2,,car,74,180,0,,,spanish,english,,,,,TRUE,1,P,Not_Meeting,,,,
73170394,Julianna,Cowland,20,Amelita,Other,none,Richard,none,Science,978-887-0321,$50000 to $74999,4,2,car,,,,,,spanish,english,,,,,,,,,,TRUE,TRUE,Associates
94406466,Vivia,Cotman,9,Courtnay,Other,trade,Hersch,masters,,978-339-1557,$75000 to $99999,4,,car,124,180,0,,,english,english,,,,,TRUE,1,P,Meeting,,,,
18961050,Garrek,Collick,9,Tallulah,Office,none,Curry,associate,Arts,978-802-1286,$150000 or more,3,,car,180,180,0,,,english,english,,,,,TRUE,,PRG,Partially_Meeting,,,,
66728443,Harriet,Chancelier,12,Erminia,Science,none,,,,978-455-0490,$100000 to $149999,2,0,car,180,180,0,,,english,english,TRUE,,,,TRUE,1,NI,Meeting,,,,
50829605,Emmott,Cluer,20,Darda,Sales,none,Willard,none,Service,978-361-6224,$100000 to $149999,1,,bike,,,,,,english,english,,,,,,,,,,,,Professional Certificates
41536838,Merola,Stronghill,16,Luce,Transportation,associate,Javier,associate,Other,978-019-4191,$50000 to $74999,4,,car,85,180,0,TRUE,Youth Empowerment,english,english,,,,,,,NI,Meeting,,,,
84806424,Norina,Ayer,16,Gussy,Office,none,,,,978-336-1807,$15000 to $19999,1,,walk,180,180,0,,,english,spanish,,,,,,1,P,,,,,
85438897,Meryl,O'Fogerty,21,Barrie,,trade,Skipp,,,978-379-4536,$75000 to $99999,4,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
82377700,Aubry,Van Weedenburg,14,Kat,Science,masters,,,,978-879-7936,$20000 to $24999,0,,car,89,180,0,,,english,spanish,,,TRUE,,TRUE,,,,TRUE,,,
13723613,Willi,Klehn,18,Remy,Sales,bachelor's,,,,978-145-4522,$75000 to $99999,0,,car,180,180,4,,,english,english,,,TRUE,,TRUE,,A,Meeting,,,,
10777303,Isador,Laird-Craig,15,Johnna,,associate,Kelby,associate,,978-175-7959,$75000 to $99999,4,,bike,180,180,0,,,english,spanish,,,,,TRUE,,W,,TRUE,,,
3866163,Joella,Buller,12,Bettina,Other,bachelor's,Stephen,associate,,978-780-2987,$150000 or more,3,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,,,,
23739635,Moina,Wands,18,Lise,Management,none,Lennard,bachelor's,Service,978-850-3296,$25000 to $34999,0,,walk,180,180,0,,,spanish,english,,,,,,,P,Meeting,TRUE,,,
11518494,Eddie,Boerder,8,Claudelle,Science,none,,,,978-522-4279,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
7967719,Berty,Woodgate,13,Kerrie,Management,associate,,,,978-268-0248,$100000 to $149999,2,,bike,180,180,0,,,,english,,,TRUE,,,,P,Meeting,,,,
49006640,Nevsa,Beggio,20,Camellia,,none,Estevan,associate,Construction,978-564-5801,$35000 to $49999,0,,car,,,,,,english,english,,,,,,,,,,,,
264048645,Baldwin,Lynd,7,Justinn,Sales,associate,,,,978-866-9545,$50000 to $74999,2,,car,179,180,0,,Discovery,,english,,,,,TRUE,,n/a,,,,,
98788433,Gustavus,Dell'Abbate,10,Dyan,Sales,none,,,,978-544-3482,$75000 to $99999,3,,car,180,180,0,,,spanish,english,,,,,,,P,Meeting,TRUE,,,
2575349,Lev,Tingey,19,Lavena,Service,bachelor's,,,,978-642-2396,$150000 or more,2,,car,,,,,,,english,,,,,,,,,,TRUE,,
40641477,Silvana,Seedull,20,Antonietta,Production,associate,,,,978-580-8749,$75000 to $99999,2,,bike,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Associates
54581753,Eolanda,Durdy,18,Darda,Office,associate,,,,978-603-3208,$25000 to $34999,2,3,car,67,180,0,,,spanish,english,,,,,TRUE,,W,Partially_Meeting,,,,
48084536,Mac,Gilhooley,9,Thea,,bachelor's,Benedicto,,Other,978-652-1262,$50000 to $74999,1,,car,67,180,0,,,english,english,,,,,TRUE,,NI,,TRUE,,,
861118532,Geoffrey,Armitt,7,Cyrus,Sales,associate,,,Science,978-401-6029,$50000 to $74999,0,1,car,180,180,0,,,english,english,,,,,,,n/a,,TRUE,,,
41471540,Griselda,Neasam,9,Valaree,Other,associate,Meyer,associate,,978-737-2443,$50000 to $74999,1,,car,180,180,0,,,english,english,,,TRUE,,,,W,Not_Meeting,,,,
11093717,Stuart,Cary,20,Jessi,Sales,none,Jon,bachelor's,Sales,978-267-5950,$35000 to $49999,0,,car,,,,,,english,english,,,,,,,,,,,TRUE,Professional Certificates
33189553,Sal,Van Waadenburg,10,Olivia,Maintenance,associate,,,,978-147-0423,$150000 or more,0,,car,180,180,0,,,,english,,,,,,,P,Meeting,TRUE,,,
79200465,Devonna,Willmont,9,,Service,masters,,,,978-742-1634,$150000 or more,0,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Partially_Meeting,,,,
38992529,Bill,Rudwell,19,Stesha,,associate,,,,978-736-0955,$50000 to $74999,3,3,bike,,,,,,,english,,,,,,,,,,,,
81387781,Blayne,Kohrs,11,Nicholle,Management,none,Barret,none,,978-190-1954,$50000 to $74999,0,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,,,NI,Meeting,TRUE,,,
9075101,Conroy,Fideler,18,Gunilla,Transportation,associate,Baxie,masters,Sales,978-362-6357,$100000 to $149999,4,,car,179,180,0,TRUE,Discovery,english,english,,,TRUE,,TRUE,,P,Meeting,,,,
65755568,Nichole,Davitt,14,Kira,,associate,Tanner,associate,Business,978-884-3568,$150000 or more,4,1,car,178,180,0,,,english,english,,,TRUE,,TRUE,1,P,,TRUE,,,
89956548,Tracee,Boxill,21,Ara,Construction,trade,Donal,none,Service,978-843-6389,$100000 to $149999,0,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
40881233,Sam,Tett,8,Constantina,Sales,none,Merv,bachelor's,Service,978-263-2624,$75000 to $99999,4,,car,63,180,0,TRUE,Discovery,english,english,,,,TRUE,,,W,,TRUE,,,
16447898,Barn,Sheekey,15,Fianna,,associate,,,,978-967-7623,$35000 to $49999,2,,car,173,180,2,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
