id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
80381381,Alanah,Gidman,6,Cornall,Production,,Eva,associate,Science,978-555-6009,$100000 to $149999,3,,car,180,180,0,TRUE,,english,english,,,,,,,n/a,,,,,
20225196,Juanita,Merrett,13,Hailee,Sales,bachelor's,,,,978-306-6964,$150000 or more,4,,walk,180,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,,,,
588761706,Elene,Ayton,6,Kelley,Business,associate,Cherice,,,978-319-0031,$35000 to $49999,3,,car,180,180,0,,,english,english,,,,,,,n/a,,,,,
86432520,Caprice,Pidgeley,18,Corrine,Business,associate,Alaric,associate,Sales,978-466-5016,$25000 to $34999,0,,car,180,180,0,,,spanish,english,,,,,,,NI,,,,,
23356691,Benedikta,Colthard,19,Tandie,Service,trade,Nicky,associate,Science,978-847-2467,$75000 to $99999,4,,car,,,,,,english,spanish,,,,,,,,,TRUE,,,
16810482,Guillemette,Pristnor,16,Ardelle,Arts,none,Curcio,,Arts,978-426-6258,$150000 or more,4,,car,168,180,0,,,english,english,,,TRUE,TRUE,TRUE,,,Partially_Meeting,,,,
33008836,Karna,Matthius,8,Melina,Service,none,,associate,,978-004-5292,$150000 or more,4,4,car,150,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
95681867,Ahmad,Missen,14,Bethina,Business,none,Trace,associate,Maintenance,978-128-5562,$150000 or more,1,,car,124,180,0,,,english,spanish,,TRUE,,,TRUE,,P,,,,,
59759195,Elinore,Alpes,17,Zorana,Science,associate,,,,978-237-7801,$150000 or more,0,,car,94,180,0,TRUE,YWCA,english,english,TRUE,,,,,,TRN,Partially_Meeting,TRUE,,,
69806984,Gerianne,Glowacha,15,Effie,Natural Resources,none,Aland,bachelor's,Sales,978-897-5799,$20000 to $24999,4,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,,Not_Meeting,TRUE,,,
37225460,Josephine,Leckey,11,Codie,Management,associate,,associate,,978-062-8175,$100000 to $149999,4,0,car,180,180,0,,,english,english,,,,,,,PRG,Not_Meeting,TRUE,,,
70428666,Wye,Braid,16,Katina,Service,associate,Hillery,,Construction,978-312-3363,$100000 to $149999,0,,bike,180,180,0,,,spanish,spanish,,,TRUE,,TRUE,,A,Partially_Meeting,TRUE,,,
96478938,Hugh,Skellington,9,Juditha,,trade,Jakie,trade,,978-532-4648,$100000 to $149999,4,,walk,180,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,,,,
59968912,Zola,Philpault,13,Mab,,none,Lyle,,Business,978-549-4956,$150000 or more,1,,bike,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
96128072,Cristi,Quarmby,16,Caria,Business,none,Esra,,Office,978-080-3406,$150000 or more,2,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Partially_Meeting,,,,
62753006,Berkly,Veazey,7,Lettie,Service,associate,Lucias,associate,Office,978-665-6311,,4,4,car,180,180,0,TRUE,Boys & Girls Club,,spanish,,,,,TRUE,,P,Exceeding,TRUE,,,
21731772,Oswell,Boath,17,Berthe,Science,trade,Lonnie,associate,Sales,978-244-5019,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
59362988,Giordano,Lecordier,12,Eirena,Science,associate,Cornelius,associate,Arts,978-168-3845,$150000 or more,2,3,car,175,180,0,,,english,english,,,TRUE,,TRUE,,NI,Meeting,,,,
540060927,Tye,Franciotti,6,Catherin,Service,,Jeffie,associate,Service,978-328-2788,$75000 to $99999,0,2,walk,180,180,10,,Discovery,,english,,,TRUE,,TRUE,,n/a,,TRUE,,,
82850339,Herculie,Mcwhinney,16,Brenn,,none,Ive,,Office,978-099-7816,$50000 to $74999,1,,bike,67,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
78347530,Emilee,Hannabuss,18,Shay,Other,none,Park,associate,Sales,978-291-7093,$50000 to $74999,0,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
54883140,Betsy,Renahan,9,Liva,Service,associate,Dew,associate,Management,978-745-2816,$50000 to $74999,0,,car,180,180,0,,,spanish,english,,,,TRUE,,,,,TRUE,,,
93950056,Leupold,Barhams,17,,,,Allen,,,978-416-2658,$25000 to $34999,4,1,car,180,180,0,,,spanish,spanish,,,,,,,P,Exceeding,,,,
66280751,Homer,Franz-Schoninger,15,Cherin,Arts,associate,Edan,,Sales,978-838-1800,$50000 to $74999,4,,car,175,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
30389859,Roselin,Cubitt,11,Marinna,Sales,none,Humberto,bachelor's,Other,978-339-7290,$150000 or more,2,4,walk,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
43001395,Dena,Althrope,8,Gianna,,associate,,associate,,978-805-8782,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,W,Partially_Meeting,,,,
27702348,Giacinta,Peirce,7,Livvyy,Management,none,Ara,associate,Business,978-636-7247,$50000 to $74999,0,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Not_Meeting,,,,
34224427,Delano,Whife,11,Viviyan,Management,associate,Sheppard,,Management,978-824-9038,$100000 to $149999,1,,car,180,180,0,TRUE,Discovery,english,spanish,,,TRUE,,,,P,Not_Meeting,,,,
9662957,Quinn,Semkins,9,Charmion,Science,none,Reamonn,,Service,978-852-7467,$100000 to $149999,1,,car,180,180,0,TRUE,YWCA,english,english,,,,,TRUE,,,Partially_Meeting,,,,
73481161,Chas,Theakston,19,Chantalle,Arts,none,,associate,,978-105-4336,$100000 to $149999,4,2,car,,,,,,english,english,,,,,,,,,,,,
37166661,Vikky,Binnall,18,Lorianna,Business,trade,,bachelor's,,978-668-1593,$35000 to $49999,3,,car,180,180,0,,,,english,,,,,TRUE,,P,Meeting,TRUE,,,
58605451,Howey,Treeby,15,Marsha,,bachelor's,Archibaldo,trade,,978-747-5306,$50000 to $74999,4,2,walk,35,180,0,TRUE,YMCA Greenleaf,english,english,,,,,TRUE,,A,Not_Meeting,,,,
30190975,Connor,Murty,20,Natalie,Science,associate,,,,978-178-6843,$100000 to $149999,1,4,car,,,,,,,english,,,,,,,,,TRUE,,,
922874738,Ronnie,Taile,5,Leese,,,,,Business,,$50000 to $74999,3,,car,180,180,26,,,english,english,,,,,,,n/a,,,,,
282205310,Clair,Ruff,6,Lisa,Science,associate,Chancey,bachelor's,Service,978-482-7277,$35000 to $49999,0,,walk,180,180,7,,,,spanish,,,TRUE,,,,n/a,,,,,
89699883,Andie,Leyshon,6,Nolie,Natural Resources,associate,,,Maintenance,978-230-3158,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,,,n/a,,,,,
83626381,Natalee,Gladdish,8,Donetta,Other,associate,Leicester,,Business,978-743-0791,$100000 to $149999,3,,car,180,180,0,,,english,english,,,TRUE,,,,P,,TRUE,,,
38032392,Abbye,Lebond,15,Walliw,Arts,bachelor's,Sterne,masters,Sales,978-116-3231,$100000 to $149999,2,3,bike,180,180,0,,,,english,,,,,TRUE,,NI,Not_Meeting,,,,
3719679,Camel,Storrah,8,Garland,Business,none,,,,978-905-9676,$150000 or more,0,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Partially_Meeting,TRUE,,,
201557995,Aubrey,Baine,5,Cliff,Service,bachelor's,Jean,,,978-695-0343,$50000 to $74999,0,,car,180,180,45,,Discovery,english,english,,,,,,,n/a,,,,,
630053287,Ulrich,Elden,5,Pooh,Management,associate,Pennie,,,978-592-4052,$150000 or more,0,,car,180,180,0,,,english,spanish,,,TRUE,,,,n/a,,,,,
66993159,Gregorius,O'Cahill,13,Lishe,Production,bachelor's,,,,978-506-6163,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE,,,
5545702,Olimpia,Lenz,19,Jackquelin,Service,none,Harrison,associate,Business,978-112-0128,$100000 to $149999,3,,car,,,,,,english,spanish,,,,,,,,,,,,
13756458,Ruth,Tocqueville,14,Nikoletta,Management,associate,Jecho,,Office,978-449-8318,$75000 to $99999,1,,walk,124,180,0,,,,english,,,,,TRUE,,TRN,Partially_Meeting,,,,
7757332,Fabien,Dabourne,8,Betteanne,Service,associate,,,,978-842-0611,$35000 to $49999,1,,car,114,180,0,,,english,english,,,TRUE,,TRUE,,P,Not_Meeting,,,,
88525049,Matias,Pusill,12,Felice,Management,associate,Torrence,associate,,978-182-7117,,0,4,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,P,Not_Meeting,TRUE,,,
11321994,Marissa,Loughan,19,Breanne,Service,associate,,associate,,978-263-4816,$50000 to $74999,3,,bike,,,,,,,english,,,,,,,,,,TRUE,,
9674822,Mart,Remnant,7,Daile,Office,associate,Lorin,,,978-157-2940,$75000 to $99999,3,,car,173,180,0,,,spanish,english,,,,,,,A,Partially_Meeting,,,,
82728963,Marrilee,Wilcock,12,Uta,Arts,none,Markus,,Arts,978-004-4863,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
48408636,Kincaid,Gulleford,7,Melonie,Management,none,Aguistin,,Business,978-599-4067,$50000 to $74999,4,,car,180,180,0,,,english,spanish,,,,,,,NI,Not_Meeting,,,,
83382732,Kelwin,Skace,7,Dorita,Other,none,Thornie,associate,Natural Resources,978-464-0339,$75000 to $99999,0,,car,180,180,0,TRUE,Discovery,english,english,,,,TRUE,TRUE,,NI,Not_Meeting,,,,
58279737,Sonny,Forsdicke,20,Gabbie,Construction,associate,,,,978-560-9165,$15000 to $19999,2,,bike,,,,,,english,english,,,,,,,,,,,,
64371458,Ashely,Vanns,10,Aime,,trade,Felice,associate,,978-441-5050,$100000 to $149999,3,,car,180,180,0,TRUE,YMCA Pentucket Lake,english,english,,,,,TRUE,,W,Partially_Meeting,,,,
89577505,Joan,Genese,19,Allegra,Sales,none,,,,978-370-3217,$100000 to $149999,3,,car,,,,,,english,english,,,,,,,,,,,,
98552106,Timmy,Wakeford,8,Ilyse,Sales,associate,Kingsley,,Production,978-087-8435,$50000 to $74999,0,4,car,180,180,0,,,english,english,,,,,,,W,Exceeding,TRUE,,,
71454115,Raye,Wildsmith,9,Dael,Business,masters,,trade,,978-769-7182,$75000 to $99999,3,,car,150,180,0,,,english,spanish,,,,,TRUE,,P,Not_Meeting,,,,
785225745,Thorvald,Satchell,5,Elfrida,Office,,Dacey,,,978-505-1756,$150000 or more,2,0,bike,180,180,0,,,english,english,,,,,,,n/a,TRUE,,,,
4722557,Allsun,Barchrameev,17,Carma,Production,bachelor's,,associate,,978-383-9098,$25000 to $34999,0,,car,180,180,0,,,english,english,,,TRUE,,,,W,Not_Meeting,TRUE,,,
28933448,Jamesy,Mehew,20,Ameline,Service,bachelor's,Adams,associate,Service,978-227-0111,$20000 to $24999,1,,car,,,,,,english,english,,,,,,,,,,,,
1030971,Reine,Marchington,10,,Sales,trade,,,,978-827-1550,$25000 to $34999,4,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,,,,
31086965,Krissie,Issard,19,Tilda,,masters,,,,978-207-1245,$50000 to $74999,3,,walk,,,,,,english,spanish,,,,,,,,,TRUE,,,
32158870,Astra,Wilcott,10,Sisely,Arts,none,William,associate,,978-597-0840,$100000 to $149999,3,0,car,180,180,0,,,spanish,spanish,,,,,TRUE,,NI,Not_Meeting,TRUE,,,
35011578,Anjanette,Wittrington,7,Georgeta,Science,associate,,masters,,978-224-7581,$50000 to $74999,3,,walk,180,180,0,,,english,english,,,,,TRUE,,P,,,,,
57602507,Alfreda,Salvage,9,Jodie,Sales,associate,Jefferey,associate,Management,978-781-6874,$50000 to $74999,2,,car,180,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,,,,
39342127,Kyrstin,Cotton,12,Gerri,Science,trade,Kory,trade,Management,978-915-6345,$75000 to $99999,4,,car,180,180,0,,,spanish,english,,,,TRUE,TRUE,,NI,Not_Meeting,,,,
36246041,Sarge,Westmerland,11,Quinta,Construction,associate,,,,978-930-8432,$150000 or more,3,0,car,96,180,0,TRUE,Discovery,,english,,,TRUE,,,,ABS,,,,,
50834040,Mario,Lengthorn,14,Dora,Other,associate,,,,978-456-0753,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,TRUE,,,
83166130,Keslie,Didball,8,Dion,,none,Filip,,Business,978-225-8067,$150000 or more,0,,car,180,180,0,,,english,spanish,,,TRUE,,,,P,Exceeding,,,,
73178933,Crin,Gladstone,15,Ilka,Science,none,Arvie,associate,Business,978-636-1503,$50000 to $74999,3,,bike,180,180,0,,,spanish,english,,,,,,,A,Not_Meeting,,,,
36691668,Malcolm,Giacoppoli,17,Rasla,Maintenance,bachelor's,Eddie,masters,,978-894-2101,$150000 or more,2,,walk,65,180,0,,,english,english,,,,,TRUE,,P,,,,,
48710175,Mort,Elphey,8,Celle,Management,none,Melvin,,Business,978-802-1536,$150000 or more,4,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
82004937,Odelle,Rudderham,10,Sybil,Office,bachelor's,Tabbie,associate,,978-566-8287,$75000 to $99999,3,,car,173,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
97511934,Winny,Danelet,13,Malia,Management,none,Bourke,,Arts,978-957-2118,$35000 to $49999,4,,car,180,180,0,,,english,english,TRUE,,TRUE,,,,P,Not_Meeting,TRUE,,,
91017104,Theodosia,De Rechter,14,Doralynn,Office,trade,Hartwell,,Transportation,978-304-8317,$150000 or more,2,,car,173,180,0,TRUE,Little Sprouts,english,english,,,,,,,NI,Exceeding,TRUE,,,
91846071,Ransom,Tilston,10,Karoline,Service,associate,,associate,,978-239-8573,$75000 to $99999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,PRG,Exceeding,,,,
4917783,Kort,Dongate,11,Fedora,Sales,associate,,associate,,978-858-5934,$35000 to $49999,4,,walk,180,180,0,,,english,english,,,TRUE,,TRUE,,A,Exceeding,,,,
128964427,Roddie,Bittlestone,5,Corinne,Natural Resources,bachelor's,,,,978-833-4031,$50000 to $74999,3,3,car,180,180,0,,Discovery,,english,,,,,,,n/a,TRUE,,,,
79616605,Jerrome,Huburn,15,Allyn,Sales,none,Lonnard,,Sales,978-650-2948,$75000 to $99999,1,,car,180,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,,,,
61348956,Gussie,Yorke,14,Eirena,Other,associate,Pinchas,associate,Office,978-239-6301,$50000 to $74999,4,,car,175,180,0,,,english,spanish,,,,,,,W,Not_Meeting,,,,
940141045,Sutton,Parlet,5,Amalee,Office,associate,Emera,trade,Service,978-580-8456,$100000 to $149999,2,,bike,180,180,0,TRUE,Discovery,spanish,spanish,,,,,,,n/a,,,,,
97232661,Frankie,MacMenamin,12,Moina,Science,none,,bachelor's,,978-859-0790,$100000 to $149999,0,,car,180,180,0,,,spanish,english,TRUE,,,,,,NI,,,,,
70820164,Elisabeth,Swede,9,Clarissa,Office,masters,Onfre,trade,Management,978-385-1579,$35000 to $49999,2,2,car,180,180,0,,,spanish,english,,,,,,,A,Meeting,TRUE,,,
132157202,Debbi,Spearing,5,Kristofor,Transportation,,,associate,Service,978-475-4820,$25000 to $34999,3,4,car,180,180,0,,Discovery,spanish,english,,,,,,,n/a,TRUE,,,,
31762945,Sly,De Vaux,9,Lusa,Maintenance,none,,associate,,978-588-7333,$150000 or more,0,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,TRUE,,,
95633389,Wiley,Duckhouse,10,Dodi,Business,associate,,masters,,978-719-8614,$100000 to $149999,1,,car,65,180,0,,,english,english,,,,,,,NI,Exceeding,,,,
77542727,Merola,Mourbey,20,Peg,,none,Diego,,Business,978-825-6719,$100000 to $149999,4,,car,,,,,,english,spanish,,,,,,,,,TRUE,TRUE,,
817704797,Mandel,Gertz,5,Vonnie,Science,trade,Cherianne,associate,,978-598-0641,$75000 to $99999,0,,bike,180,180,0,,YMCA,english,english,,,,,,,n/a,,,,,
57537146,Jon,Nolton,7,Emlyn,Service,none,Leighton,,,978-806-9811,$20000 to $24999,2,1,bike,180,180,0,,,spanish,english,,TRUE,,,,,P,Meeting,TRUE,,,
35020859,Hortense,Pybus,18,Toby,,bachelor's,Con,associate,Office,978-241-2040,$35000 to $49999,0,2,car,96,180,0,,,spanish,english,,,,,TRUE,,W,Not_Meeting,TRUE,,,
71720060,Lusa,Ralestone,7,Eugenie,Transportation,associate,Egor,associate,Office,978-727-3445,$150000 or more,4,,car,180,180,0,,,english,english,,,TRUE,,,,P,Partially_Meeting,,,,
29826767,Elijah,Kilday,12,Margret,Service,associate,,associate,,978-956-2275,$5000-$9999,2,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
74251173,Brittne,Cranmere,10,Hanni,Office,masters,,associate,,978-374-4467,$100000 to $149999,0,,walk,180,180,0,,,english,english,,,,,,,A,Partially_Meeting,,,,
18969718,Kirby,Portch,19,Ardys,,masters,,associate,,978-310-8209,$100000 to $149999,3,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
28043998,Edithe,Weddup,8,Shara,Business,trade,,associate,,978-404-9500,$50000 to $74999,4,1,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Meeting,TRUE,,,
87791091,Bert,Bisson,7,Lib,Other,none,Dory,,Office,978-186-2404,$150000 or more,3,,car,180,180,0,,,english,spanish,,,TRUE,,,,W,Partially_Meeting,,,,
57013508,Joe,Stradling,13,Augustine,Office,none,Grady,,Sales,978-100-6919,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
459713200,Felicia,Welds,6,Thurstan,Service,associate,Camilla,associate,Management,978-632-1003,$75000 to $99999,0,,walk,180,180,0,,,spanish,english,,,,,TRUE,,n/a,,,,,
89011736,Cati,Elcoux,12,Althea,Sales,none,,bachelor's,,978-465-8176,$150000 or more,3,,walk,180,180,0,,,spanish,english,TRUE,,,TRUE,TRUE,,NI,,TRUE,,,
82986926,Willi,Begg,18,Vivianne,Service,associate,Octavius,associate,,978-064-3870,$15000 to $19999,0,,car,124,180,0,,,spanish,english,,,,,,,P,Partially_Meeting,,,,
815529898,Malynda,Mulrenan,6,Trish,,,Bernardine,trade,Arts,978-125-2403,$25000 to $34999,0,,car,130,180,0,,,english,spanish,,,,,,,n/a,,,,,
89547684,Nels,Pardy,7,Vivienne,,associate,,associate,,978-035-3109,$50000 to $74999,1,,car,175,180,0,,,english,english,,,,,TRUE,,LEP,Partially_Meeting,,,,
60676395,Kath,Kleimt,17,Priscilla,Management,associate,,associate,,978-495-6524,$100000 to $149999,1,1,car,180,180,0,TRUE,Discovery,,english,,,TRUE,,,,A,Not_Meeting,,,,
83354629,Hube,Giddy,11,Cathlene,Office,associate,Keenan,,Sales,978-115-0130,$150000 or more,2,,walk,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
53963326,Adrianne,Galbraith,11,Olwen,Service,associate,Bobby,,Business,978-823-7295,$35000 to $49999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE,,,
63718404,Witty,Phizackarley,10,Myrta,Arts,associate,Terry,associate,Service,978-979-3304,$35000 to $49999,2,,car,,180,0,,,spanish,english,,,,,TRUE,,P,Exceeding,,,,
28132753,Pedro,Hegden,10,Pavla,Business,associate,Harley,associate,,978-669-3854,$100000 to $149999,1,,car,180,180,0,,,spanish,english,,,TRUE,,,,NI,Not_Meeting,,,,
34227772,Thayne,Van Rembrandt,14,Dina,,bachelor's,Shepard,trade,Transportation,978-111-4913,$100000 to $149999,0,,car,180,180,0,,,english,spanish,,,,,TRUE,,NI,Meeting,,,,
30309938,Dalston,Postlewhite,14,Madeleine,,none,Griffy,associate,Office,978-350-5604,$75000 to $99999,4,,walk,180,180,0,TRUE,Little Sprouts,english,english,,,,,,,NI,Not_Meeting,,,,
5777364,Harlene,Redmain,10,Zea,Other,masters,,,,978-058-7013,$75000 to $99999,3,,bike,60,180,0,TRUE,Discovery,english,english,TRUE,,,,TRUE,,A,Not_Meeting,TRUE,,,
97733746,Chickie,Fieldhouse,10,,Other,associate,Melvin,masters,Other,978-038-2517,$100000 to $149999,3,,bike,180,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,,,,
7962784,Lek,Bullen,13,Florencia,Natural Resources,associate,Cosimo,,Construction,978-627-5328,$100000 to $149999,3,3,car,180,180,0,,,english,english,,,,TRUE,TRUE,,NI,Partially_Meeting,,,,
26394789,Sianna,Helkin,10,Selene,Construction,masters,Geoff,associate,Science,978-795-5189,$50000 to $74999,0,,car,180,180,0,,,,english,,,,,TRUE,,A,Partially_Meeting,TRUE,,,
42871885,Corby,Snasel,11,Jenine,,associate,Clerc,associate,Office,978-243-1155,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,TRN,Meeting,,,,
31347649,Halley,Climer,14,Dena,Office,masters,Hayes,associate,Office,978-930-1990,$75000 to $99999,3,,car,180,180,0,,,english,english,,,,,,,NI,,,,,
71018586,Kissie,Dei,10,Catina,Sales,none,Ryley,associate,Management,978-829-6346,$150000 or more,0,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,,,,
53019030,Cathee,Porcas,8,Cherye,Sales,bachelor's,Felicio,trade,,978-296-0761,$20000 to $24999,4,,car,180,180,0,,,english,english,,,,TRUE,,,NI,Partially_Meeting,,,,
29970782,Bethanne,Wichard,14,Berenice,Office,none,,masters,,978-916-2525,$50000 to $74999,4,,car,180,180,0,,,,english,,,,TRUE,TRUE,,,Meeting,TRUE,,,
615905415,Libbie,Wahlberg,6,Meier,Natural Resources,associate,Ariella,,Office,978-866-6327,$20000 to $24999,0,,car,180,180,0,TRUE,,spanish,spanish,,,,,TRUE,,n/a,,,,,
877677641,Myrta,Oxbury,6,Ike,Office,bachelor's,,associate,Office,978-768-8473,$150000 or more,0,2,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,TRUE,,,
67379580,Marshall,Bernakiewicz,19,Mella,,associate,Elvin,,Management,978-908-8758,$150000 or more,2,0,car,,,,,,english,english,,,,,,,,,,,,
85850354,Chris,Kuller,5,Jamey,Service,associate,,masters,,978-468-7908,$150000 or more,2,,bike,180,180,0,,Discovery,english,english,,,,,,,n/a,,,,,
35815744,Darrin,Churching,17,Luisa,Sales,bachelor's,Sheppard,associate,Service,978-162-1023,$35000 to $49999,0,,car,180,180,0,,,spanish,english,,,,,TRUE,,W,Meeting,TRUE,,,
71292260,Billie,Costell,19,Cookie,,associate,Gerik,associate,Production,978-428-8239,$100000 to $149999,3,,car,,,,,,spanish,english,,,,,,,,,,,,
72382053,Honoria,Turbat,19,Valentia,Science,associate,Curtis,,Science,978-347-9245,$75000 to $99999,3,,car,,,,,,english,english,,,,,,,,,TRUE,,,
61600585,Darcy,Keyzman,9,Engracia,Office,associate,Mill,associate,Arts,978-871-8482,$75000 to $99999,4,,bike,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
19577708,Margot,Benditt,19,Devan,Service,none,Millard,associate,Service,978-701-3916,,2,,car,,,,,,spanish,english,,,,,,,,,,,,
37831161,Hedy,Yardy,13,Arabele,Management,none,Leonardo,,,978-205-4539,$75000 to $99999,3,,car,175,180,0,,,english,english,TRUE,,,,TRUE,,A,Partially_Meeting,TRUE,,,
56941995,Payton,Keemer,8,Ernesta,Other,associate,Laurie,,Management,978-605-4860,$100000 to $149999,0,,car,180,180,1,,,english,english,,,,TRUE,,,NI,Meeting,,,,
79129620,Berenice,Lawland,8,Sally,Science,none,,,,978-965-2738,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,W,,TRUE,,,
49593450,Ewen,Rumming,12,Jessika,,none,,,,978-993-3402,$75000 to $99999,1,,car,168,180,0,,,spanish,english,,,,,TRUE,,NI,Not_Meeting,,,,
388795106,Kakalina,Altimas,6,Hasheem,,trade,Nellie,,,978-260-0895,$25000 to $34999,1,,car,180,180,0,,YMCA Greenleaf,,spanish,,,,,,,n/a,,,,,
28068498,Bentley,Truggian,9,Leona,Sales,associate,,,,978-094-2127,$20000 to $24999,2,4,bike,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,TRUE,,,
43194423,Meredith,Slesser,17,Cairistiona,Business,,Karlis,associate,Office,978-992-0158,$100000 to $149999,4,,car,162,180,0,,,english,english,,,,,,,ABS,Partially_Meeting,,,,
87653226,Rudd,Lodin,18,Anallise,Construction,bachelor's,Tadd,associate,Sales,978-893-9550,$20000 to $24999,4,,car,180,180,0,,,,english,,,,,TRUE,,P,Partially_Meeting,,,,
539889540,Wilhelm,Craddy,6,Dick,Other,,,associate,,978-140-9885,$75000 to $99999,0,1,car,180,180,0,TRUE,Discovery,english,english,,,,,,,n/a,,TRUE,,,
23665529,Noe,Halworth,20,Zoe,Arts,associate,Garfield,masters,Construction,978-282-5457,$35000 to $49999,3,,car,,,,,,english,english,,,,,,,,,,TRUE,,
81190960,Nicolina,Skellern,16,Gabbie,Service,none,Arvy,trade,Business,978-589-7604,$10000 to $14999,2,,walk,180,180,0,,,english,spanish,,,,,,,NI,,,,,
63598539,Bernadine,Alexsandrovich,5,Victoir,Arts,associate,Fleming,associate,Service,978-712-2239,$100000 to $149999,4,34,walk,180,180,0,,,spanish,english,,,TRUE,,,,n/a,TRUE,,,,
60198542,Gaby,Marchment,12,Marris,,none,,,,978-647-7465,$75000 to $99999,2,,car,180,180,0,,,english,spanish,,TRUE,TRUE,,TRUE,,P,Not_Meeting,,,,
87777936,Janeen,Stammers,19,Kara,Other,associate,,associate,,978-033-8954,$50000 to $74999,1,,car,,,,,,spanish,spanish,,,,,,,,,TRUE,,,
28763750,Breanne,Simonnot,10,Bobette,,associate,Orrin,associate,Service,978-684-9893,$25000 to $34999,0,,car,63,180,0,,,english,english,,,,TRUE,TRUE,,P,Partially_Meeting,,,,
19096025,Paulina,Penman,15,Gray,Management,trade,,associate,,978-227-1534,$150000 or more,4,,car,180,180,0,TRUE,Boys & Girls Club,english,spanish,,,,,TRUE,,NI,,TRUE,,,
653876375,Jocelyne,Cadney,5,Shalom,Service,associate,,associate,Business,978-958-5355,$75000 to $99999,1,0,car,180,180,0,,,english,english,,,,,,,n/a,TRUE,,,,
21878522,Coleen,Solon,10,Andie,Science,associate,Darrick,associate,Office,978-939-1820,$150000 or more,0,,car,180,180,0,TRUE,YMCA,spanish,english,,,,,TRUE,,P,Partially_Meeting,,,,
25604070,George,Pinchbeck,20,Faythe,,associate,Raynor,associate,Office,978-727-8434,$75000 to $99999,1,,car,,,,,,english,spanish,,,,,,,,,,TRUE,,
56105394,Ritchie,Corten,16,Kacie,,none,Mace,,Science,978-565-8499,$5000-$9999,0,,walk,114,180,0,,,english,english,,,,TRUE,,,P,Not_Meeting,TRUE,,,
814265232,Giulio,Garrould,5,Sebastien,Business,masters,Christoforo,,,978-448-7854,$75000 to $99999,3,1,bike,180,180,3,,,english,english,,,,,,,n/a,TRUE,,,,
16200986,Brnaby,Flancinbaum,18,Odessa,,trade,,associate,,978-673-6247,$150000 or more,4,,car,180,180,0,,,english,english,,,,,TRUE,,W,Partially_Meeting,,,,
34872821,Cherie,Sandbrook,7,Miguelita,,none,,associate,,978-794-1740,$50000 to $74999,3,,bike,119,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
