id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
60254540,Dag,Merioth,9,Gerianne,Service,associate,Morris,none,Maintenance,978-324-1238,$50000 to $74999,3,,walk,35,180,0,TRUE,YMCA Greenleaf,english,english,,,,,,,NI,Not_Meeting,,,,
35103474,Leonanie,Openshaw,15,Kesley,Arts,none,,,,978-615-0744,$15000 to $19999,4,,bike,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
96423100,Hestia,McInnerny,18,Thomasa,,,Barret,,Service,978-875-3591,$15000 to $19999,1,,bike,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
92319928,Pasquale,Savary,14,Guenna,Sales,none,,,,978-289-6728,$25000 to $34999,4,3,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,,,,
52990444,Haley,Geistbeck,12,Hermina,Construction,none,Rainer,associate,Arts,978-954-9639,$75000 to $99999,1,,bike,180,180,0,,,spanish,english,,,TRUE,,,,P,Partially_Meeting,,,,
176604279,Donny,Wellwood,5,Abeu,Service,associate,Felike,Arts,Business,978-816-6232,$100000 to $149999,1,2,car,180,180,10,TRUE,,,english,,,,,TRUE,,n/a,,TRUE,,,
29233064,Candice,Adrienne,8,Emmeline,Office,none,Dore,associate,Office,978-656-9853,$100000 to $149999,3,2,bike,180,180,0,TRUE,Discovery,spanish,english,,,,,,,A,Meeting,,,,
52968441,Byran,Earwicker,17,Jerrilee,Sales,none,,,,978-667-0471,$10000 to $14999,0,,car,180,180,0,TRUE,Discovery,english,english,,,TRUE,,TRUE,,P,Not_Meeting,,,,
38823472,Reynold,Leif,7,Cathy,Office,associate,Ulrich,trade,Service,978-699-7817,$100000 to $149999,1,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,,TRUE,,,
56876233,Barbie,Karpinski,17,Viola,,none,,,,978-210-5707,$35000 to $49999,0,,walk,35,180,0,,,english,english,,,,,TRUE,,NI,,TRUE,,,
34994168,Raynard,Layson,19,Isobel,Service,none,,,,978-898-1621,$75000 to $99999,4,,car,,,,,,english,english,,,,,,,,,TRUE,,,
44757831,Kikelia,Bramham,8,Hendrika,Office,none,Wilbert,none,,978-043-3589,$150000 or more,0,,walk,180,180,0,,,english,spanish,,,,,,,P,Exceeding,TRUE,,,
7202465,Flemming,Plummer,19,Romy,Natural Resources,none,Sydney,associate,Construction,978-347-3679,$25000 to $34999,2,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
89987227,Suzann,Sallnow,12,Lilli,Production,bachelor's,Geno,masters,Science,978-569-6446,$75000 to $99999,0,1,car,180,180,0,,,spanish,english,TRUE,,,TRUE,TRUE,,P,Not_Meeting,TRUE,,,
99496282,Neville,Robiou,8,Ynes,Office,none,,,,978-285-2217,$100000 to $149999,2,,bike,180,180,2,,,spanish,english,,,TRUE,,,,P,Not_Meeting,,,,
89552575,Garrott,Beiderbecke,15,Vivi,,none,Barbabas,,Other,978-543-5052,$35000 to $49999,0,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,P,Meeting,,,,
29064249,Fania,Yann,8,Susannah,Other,associate,,,,978-677-8790,$100000 to $149999,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,W,Not_Meeting,,,,
45316135,Mikkel,Grzesiak,16,Heidi,,none,Enos,none,Maintenance,978-504-5068,$150000 or more,0,,car,180,180,0,,,spanish,english,,,,,,,NI,Meeting,,,,
60128723,Aubrey,Benettelli,14,Millie,Management,masters,,,,978-071-1447,$150000 or more,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,PRG,Meeting,,,,
4120756,Maryanne,Baudinelli,15,Erin,Production,none,Pebrook,bachelor's,,978-534-9574,$100000 to $149999,0,,car,180,180,0,,,,english,,,,,,,W,Meeting,,,,
67166162,Codie,Lissenden,13,Kaila,Sales,none,Grantley,,Science,978-464-3627,$150000 or more,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,W,Not_Meeting,,,,
2576672,Duane,Eltone,11,Rosamond,Natural Resources,none,Kristo,none,Office,978-902-8390,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
2401992,Matthias,Ryal,9,Maxie,Management,associate,Reagen,none,Service,978-880-8290,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,TRUE,,W,Meeting,,,,
21970549,Fowler,De Bernardis,17,Adeline,Science,masters,Winny,none,Sales,978-343-2824,$50000 to $74999,4,,car,180,180,0,,,,english,,,,,,,W,Partially_Meeting,,,,
9787929,Winnie,Mayward,6,Alica,Management,associate,Ebeneser,none,Office,978-092-8844,$15000 to $19999,1,,walk,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE,,,
78015360,Letizia,Dell Casa,12,Juliette,,none,,,,978-148-0791,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,,,Not_Meeting,,,,
2438122,Mikel,Dell Casa,19,Erica,,none,Niccolo,,Business,978-762-9746,$25000 to $34999,1,1,car,,,,,,spanish,english,,,,,,,,,,,,
43749476,Peadar,Thow,17,Sibyl,Sales,none,,,,978-341-8860,$20000 to $24999,0,,bike,180,180,0,,,english,english,,,,,TRUE,,A,Meeting,TRUE,,,
68226514,Joanna,Paxforde,11,Dore,Management,masters,Uri,associate,,978-431-4392,$100000 to $149999,1,,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,W,Exceeding,TRUE,,,
96688586,Anson,Harriday,9,Madel,Other,bachelor's,,,,978-086-7128,$50000 to $74999,2,,car,175,180,0,,,english,english,TRUE,,,,TRUE,,P,Exceeding,,,,
24564914,Cassey,Liquorish,14,Kippie,Management,trade,Ely,bachelor's,,978-351-2147,$75000 to $99999,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,NI,Meeting,TRUE,,,
92178725,Joellen,Diamond,10,Joby,Other,associate,Jamie,associate,Science,978-692-3744,$75000 to $99999,1,,walk,180,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,TRUE,,,
28741451,Joanie,Teece,11,Krissy,Other,bachelor's,Peyter,associate,Science,978-057-9549,$50000 to $74999,3,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,NI,Exceeding,TRUE,,,
20776055,Dorene,Bickers,15,Terrie,Construction,none,Fergus,none,Sales,978-084-0263,$75000 to $99999,2,,car,180,180,0,TRUE,Boys & Girls Club,spanish,english,,,,,TRUE,,NI,Meeting,,,,
95944879,Seymour,Duffrie,10,Philippa,Service,none,Germaine,associate,Natural Resources,978-378-1870,$50000 to $74999,3,,car,180,180,0,,,english,spanish,,,,,,,A,Partially_Meeting,TRUE,,,
59760837,Elenore,Gladwell,19,Sheila-kathryn,Business,none,Hernando,none,Business,978-588-8546,$100000 to $149999,0,,bike,,,,,,english,english,,,,,,,,,,TRUE,,
86454848,Blisse,Swoffer,11,Michel,,masters,Mannie,,Production,978-243-2252,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,A,Not_Meeting,,,,
16738753,Clotilda,Ramsden,13,Faye,Office,none,Selby,none,Natural Resources,978-428-7000,$100000 to $149999,2,,car,180,180,0,,,spanish,english,,,,,,,,Partially_Meeting,TRUE,,,
33809519,Melonie,Dufty,13,Devonne,Business,masters,Fitzgerald,none,,978-318-0580,$35000 to $49999,2,,car,67,180,0,,,english,english,,,,,TRUE,,W,Not_Meeting,,,,
17856190,Emmaline,Ackeroyd,8,Rosetta,Service,,Beck,associate,Other,978-880-6294,$35000 to $49999,4,0,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,,,,
75957939,Augustina,Longworth,17,Whitney,Science,associate,,,,978-055-3092,$75000 to $99999,2,,car,85,180,0,,,english,english,,,,,TRUE,,W,Partially_Meeting,,,,
9366125,Dennie,Mynard,11,Stacia,Construction,none,,,,978-617-2150,$150000 or more,4,,car,180,180,0,,,english,english,,,,,,,P,Meeting,,,,
32894635,Hal,Rowter,19,Merilyn,,associate,Jessee,,Production,978-118-0442,$100000 to $149999,3,,car,,,,,,english,english,,,,,,,,,,,,
23887520,Carly,Huscroft,10,Leigh,Transportation,,Vic,none,Management,978-201-9379,$75000 to $99999,3,,walk,,180,0,,,english,english,,,,,,,NI,Partially_Meeting,TRUE,,,
18832392,Auguste,O'Hingerty,12,Katie,Sales,,Cammy,associate,Business,978-027-4889,$150000 or more,0,1,car,180,180,0,,,english,english,,,,,TRUE,,TRN,Not_Meeting,,,,
14710350,Bride,Refford,17,Selene,Business,none,Dukie,associate,Sales,978-784-1317,$75000 to $99999,2,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
30106114,Cicily,Bottoner,14,Muriel,Management,masters,Hendrick,associate,,978-541-2846,$20000 to $24999,0,2,car,180,180,0,TRUE,Little Sprouts,english,english,TRUE,,,,TRUE,,P,Meeting,,,,
24442070,Eamon,Fippe,7,Karon,Service,none,,,,978-083-9785,$75000 to $99999,3,,car,180,180,0,,,,english,,,,TRUE,TRUE,,NI,Not_Meeting,TRUE,,,
20877608,Aubrey,Stringfellow,16,Trixi,Natural Resources,none,Julian,associate,Maintenance,978-867-4842,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,,,P,Exceeding,,,,
48133154,Kimbra,Trusslove,15,Mindy,,trade,,,,978-766-1557,$150000 or more,0,,car,173,180,0,TRUE,Discovery,english,english,,,TRUE,,TRUE,,A,Meeting,,,,
27444364,Elsi,MacKey,16,Erinna,Arts,,,,,978-192-7615,$50000 to $74999,4,1,car,180,180,0,,,spanish,english,,,TRUE,TRUE,,,NI,Meeting,TRUE,,,
55577744,Ted,Slaight,10,Cristy,Sales,bachelor's,Stavros,none,Business,978-347-5936,$35000 to $49999,1,0,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,,,,
64417132,Oralla,Lahive,11,Babette,Arts,none,Dunn,none,Science,978-385-7187,$75000 to $99999,4,,walk,180,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
82323886,Jenelle,Eyam,19,Kyla,,associate,,,,978-908-8095,$35000 to $49999,1,,car,,,,,,english,english,,,,,,,,,,TRUE,,
28396409,Chicky,Goulstone,10,Flss,,associate,Ritchie,,,978-605-9559,$50000 to $74999,2,,car,180,180,0,TRUE,Little Sprouts,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
32402824,Nanette,Behnke,12,Carol,Production,associate,Frederich,none,Sales,978-589-3021,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,TRUE,,,P,Meeting,,,,
6501382,Delano,Busek,6,Glennis,,associate,,,,978-518-8867,$100000 to $149999,2,,car,180,180,0,,,english,spanish,,,,,TRUE,,,Not_Meeting,,,,
76213643,Winfield,Jedrzejewsky,14,Rosmunda,Production,trade,Bartholomew,bachelor's,Business,978-561-7068,$150000 or more,3,,car,180,180,0,,,english,english,,,,,,,P,,,,,
39343453,Felicle,Stabbins,16,Maris,Sales,bachelor's,,,,978-084-4875,$150000 or more,2,,car,180,180,0,,,english,english,,,,,,,P,,,,,
70701718,Cathlene,Kleinpeltz,11,Veronika,Other,associate,Jonah,none,,978-903-6248,$35000 to $49999,1,0,car,96,180,0,TRUE,YWCA,english,english,,,,,TRUE,,W,Partially_Meeting,TRUE,,,
89290480,Chuck,Tolumello,16,Elizabeth,Construction,none,Humberto,associate,,978-615-4807,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,TRUE,,PRG,Partially_Meeting,,,,
25529173,Bern,Cicccitti,12,Lela,Other,bachelor's,,,,978-808-5274,$35000 to $49999,2,,car,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,,,,
2614906,Yettie,Aylott,11,Sasha,Management,trade,Packston,associate,Other,978-733-2135,$150000 or more,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
2994649,Ramonda,Fetherstan,19,Carmon,Other,none,,,,978-561-8305,$50000 to $74999,3,,car,,,,,,english,english,,,,,,,,,,TRUE,,
21499500,Ted,Maginn,19,Ariella,Science,none,Adair,masters,,978-539-8397,$150000 or more,1,,car,,,,,,spanish,english,,,,,,,,,TRUE,TRUE,,
834299695,Hillyer,Shilstone,5,Shane,,,Kristal,,Service,978-140-8312,$35000 to $49999,0,,car,180,180,7,,,english,english,,,,,,,n/a,,,,,
46095330,Mallorie,Baildon,18,Rey,Other,none,,,,978-298-0077,$75000 to $99999,2,0,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,TRUE,,,
58605625,Alexandro,Josefsson,19,Martina,Science,masters,Shalom,associate,Science,978-044-5943,$150000 or more,4,,car,,,,,,spanish,spanish,,,,,,,,,,TRUE,,
58065656,Stephenie,Jagoe,9,Emilie,Business,none,Dorey,associate,,978-797-4476,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
71201733,Kathryne,Limbourne,6,Lillis,,none,Ringo,,,978-922-3973,$75000 to $99999,0,,car,130,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,,Partially_Meeting,,,,
14081945,Zitella,Dorrins,8,Cherida,,associate,Consalve,,Management,978-552-9207,$75000 to $99999,4,,car,180,180,0,,,english,spanish,,,,,,,NI,Not_Meeting,,,,
35542294,Belicia,Hillett,7,Maure,Business,bachelor's,,,,978-094-5470,$100000 to $149999,2,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
65703682,Dal,Orford,16,Abigail,Office,associate,Travers,none,Business,978-819-4931,$100000 to $149999,1,,car,,180,0,,,english,english,,,,,,,NI,Partially_Meeting,,,,
20912784,Barri,Ashfull,11,Shantee,Service,none,Ike,none,Other,978-010-6064,$35000 to $49999,0,1,walk,180,180,0,TRUE,Discovery,english,english,,TRUE,,,,,NI,Meeting,,,,
5901045,Carlin,Le Blond,15,Yvonne,Construction,associate,Gerhard,associate,Other,978-569-2527,$100000 to $149999,4,,walk,180,180,0,,,english,spanish,,,,,TRUE,,W,Partially_Meeting,,,,
72062192,Caterina,Wiltshear,15,Raphaela,Maintenance,none,Cary,masters,Business,978-624-1519,$50000 to $74999,4,,car,180,180,0,,,,english,,,,,TRUE,,W,Exceeding,TRUE,,,
37923627,Heddi,Chauvey,14,Brittan,Service,associate,Casper,associate,Sales,978-252-1111,$100000 to $149999,4,,bike,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
97299375,Sol,Freshwater,18,Tim,Maintenance,none,,,,978-862-7991,$20000 to $24999,1,,car,180,180,0,,,english,english,,,,,,,P,,,,,
30959693,Theodore,Fredi,18,Jaclin,Office,none,,,,978-318-5433,$75000 to $99999,4,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
86877620,Sylas,Zeale,17,Shaylynn,,associate,El,none,Sales,978-692-6104,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,TRUE,,TRUE,,NI,Exceeding,,,,
53606246,Aggi,Gaskill,19,Rhody,Service,associate,Artair,,Science,978-993-4808,$35000 to $49999,4,,car,,,,,,,english,,,,,,,,,TRUE,TRUE,,
72226536,Riobard,Goforth,7,Honey,,,,,,978-097-3013,$100000 to $149999,4,4,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,W,Exceeding,,,,
14195950,Reggy,Dummett,7,,Service,none,,,,978-227-3029,$50000 to $74999,4,1,bike,180,180,0,,,english,english,,,,,,,P,Meeting,TRUE,,,
45454766,Lil,Yerrell,19,Norine,Science,bachelor's,,,,978-787-2599,$100000 to $149999,2,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
10405861,Eran,Alday,9,Janith,,,,,,978-296-3610,$100000 to $149999,0,,car,180,180,0,,,english,english,,TRUE,TRUE,,TRUE,,P,Meeting,,,,
136012483,Gregor,Kenealy,5,Jonell,Construction,masters,,,Service,978-503-3813,$35000 to $49999,0,,car,180,180,0,TRUE,,english,english,,,,,TRUE,,n/a,,,,,
44365884,Bruis,Reinisch,18,Fancie,Science,associate,Jerome,trade,Business,978-118-3800,$100000 to $149999,0,,bike,180,180,0,,,,english,,TRUE,TRUE,,TRUE,,NI,Meeting,,,,
10793262,Donalt,Olcot,15,Meade,Other,none,Hermy,none,Service,978-874-0066,$100000 to $149999,4,,car,180,180,0,,,english,english,,TRUE,,,TRUE,,P,Partially_Meeting,,,,
970568534,Bing,Brickell,5,Karon,Production,,,,Service,978-171-5957,$25000 to $34999,0,,car,119,180,0,,,spanish,spanish,,,,,TRUE,,n/a,,,,,
79576486,Cleveland,Ubsdale,9,Ermentrude,Office,none,Mikey,none,Arts,978-125-2500,$150000 or more,1,4,car,180,180,0,,,spanish,english,,,,,,,P,Meeting,,,,
27135425,Craig,Lukianovich,16,Maurene,Science,trade,,,,978-943-2317,$75000 to $99999,3,4,bike,180,180,1,,,english,english,,,,,,,NI,Meeting,,,,
23327178,Aeriela,Rummin,9,Bobbette,Service,,,,,978-842-2845,$20000 to $24999,2,4,bike,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Not_Meeting,,,,
60679833,Merrill,Hacaud,13,Georgie,Other,associate,Marietta,associate,,978-780-1226,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
99971415,Kally,Criple,8,Franciska,Service,none,Reagan,none,Sales,978-865-6188,$75000 to $99999,1,,walk,180,180,0,,,spanish,spanish,,,,,TRUE,,P,Not_Meeting,TRUE,,,
70597475,Therine,Lythgoe,19,Trista,Science,none,Pall,none,,978-218-9177,$100000 to $149999,0,,car,,,,,,english,english,,,,,,,,,,TRUE,,
23757919,Corny,Blythe,6,Yetta,,none,Boyce,,,978-405-4067,$100000 to $149999,1,,car,60,180,0,,,english,english,,,,,,,,Exceeding,,,,
26403710,Maureene,Semarke,16,Sibella,,none,Arv,,Sales,978-766-2638,$150000 or more,0,,bike,180,180,0,,,,english,TRUE,,,,TRUE,,NI,Partially_Meeting,,,,
10055043,Reinaldo,Raunds,6,Daisy,Sales,none,Ancell,none,,978-495-8502,$50000 to $74999,4,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,,Meeting,TRUE,,,
77522436,Helenelizabeth,Inggall,7,Wendie,,associate,Roland,,Arts,978-914-6546,$50000 to $74999,0,3,bike,180,180,0,TRUE,YMCA,english,english,,,,,,,NI,Meeting,,,,
27302723,Renell,Vatcher,19,Carlynn,,associate,Mackenzie,,Production,978-896-0154,$150000 or more,1,0,walk,,,,,,english,spanish,,,,,,,,,,TRUE,,
91879743,Erin,Canape,8,Candra,,none,Adham,,,978-674-2163,$25000 to $34999,4,,car,180,180,0,,,english,english,,,,,,,P,Exceeding,,,,
88469359,Lloyd,Speedy,8,Fawne,Office,trade,Joey,associate,,978-854-4637,$50000 to $74999,0,,walk,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Meeting,,,,
9303167,Loreen,O'Hdirscoll,18,,Other,associate,Alvin,associate,Service,978-253-9567,$150000 or more,0,,car,119,180,0,TRUE,Discovery,,english,,,TRUE,,TRUE,,P,Meeting,TRUE,,,
3632296,Isidora,McCome,16,,Other,associate,Leigh,trade,Management,978-964-6247,$75000 to $99999,2,0,car,85,180,0,TRUE,Discovery,english,english,,,,,,,PRG,Partially_Meeting,,,,
31079983,Marjie,Gilks,10,Reina,Service,none,Reynold,associate,,978-753-8826,$50000 to $74999,2,,car,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,TRUE,,,
68249903,Ginnie,Ludgrove,8,Daile,,none,,,,978-888-2016,$100000 to $149999,1,,car,180,180,0,,,,english,,,,,,,NI,Exceeding,TRUE,,,
45686921,Aimil,Caveill,17,Jody,Sales,,Ciro,associate,Business,978-671-3754,$75000 to $99999,2,,car,180,180,0,,,spanish,english,,,,,,,P,Partially_Meeting,TRUE,,,
39569197,Hendrick,Sackes,8,Danella,Office,associate,Trueman,none,Management,978-286-9655,$35000 to $49999,2,,walk,89,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
81511578,Tremaine,Rawlison,9,Sybila,Production,associate,,,,978-789-4751,$75000 to $99999,1,,walk,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Exceeding,,,,
27747340,Nancey,Anstey,7,Nicky,Transportation,none,Aldis,associate,Service,978-581-1141,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
4139390,Deeanne,Marney,15,Christabella,Maintenance,,Harper,associate,Business,978-502-5886,$20000 to $24999,1,,car,144,180,0,TRUE,YMCA,,english,,,,,,,P,Exceeding,,,,
25126917,Bettye,Rupp,19,Aubry,Other,none,Mauricio,none,Business,978-335-1856,$100000 to $149999,2,1,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
68812999,Othella,Wippermann,7,Dacey,,associate,Wilbert,,Management,978-917-2215,$50000 to $74999,2,,walk,180,180,0,TRUE,Boys & Girls Club,,english,,,,,TRUE,,P,Not_Meeting,,,,
79011713,Tate,Guise,18,Brandais,Arts,none,,,,978-148-5085,$150000 or more,1,,car,180,180,0,,,english,spanish,,,TRUE,,,,P,Meeting,,,,
20992500,Alvinia,Reside,9,Vanessa,Management,,Cosme,none,Production,978-542-1606,$50000 to $74999,3,,car,180,180,0,,,english,english,,,TRUE,TRUE,TRUE,,A,Not_Meeting,,,,
43970497,Bamby,D'Cruze,11,Vera,Sales,associate,,,,978-777-1069,$150000 or more,4,,walk,180,180,0,,,english,english,,,,,TRUE,,PRF,Meeting,,,,
26458072,Lucie,Daddow,16,Nicolea,Construction,none,Gunner,trade,Office,978-071-0166,$150000 or more,1,,car,180,180,0,,,english,spanish,,,,,,,,Not_Meeting,,,,
91816726,Butch,Toolan,17,Kerrin,Other,masters,Ingamar,none,Construction,978-741-1653,$25000 to $34999,3,2,car,180,180,0,,,english,english,,,TRUE,,,,NI,Partially_Meeting,,,,
15002532,Gertrud,Barkly,12,Daffy,Business,trade,,,,978-860-5831,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
16417783,Caterina,Deekes,5,Radcliffe,Business,associate,,,Management,978-222-2070,$25000 to $34999,3,,car,180,180,0,,,spanish,english,,,TRUE,,,,n/a,,,,,
52022062,Claiborne,Ducker,15,Sheila,Business,associate,Cash,none,Other,978-972-7270,$100000 to $149999,4,,car,180,180,0,,,spanish,english,,,,,,,W,Partially_Meeting,TRUE,,,
54863045,Abbot,Lewington,8,Delilah,Management,none,Hebert,none,Business,978-561-2384,$75000 to $99999,4,,car,119,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,,,,
57944150,Toddie,Destouche,14,Diane-marie,,associate,,,,978-388-6296,$75000 to $99999,2,,bike,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
36875548,Travus,Dogerty,7,Genvieve,Office,associate,,,,978-693-0312,$50000 to $74999,0,,bike,180,180,0,,,english,english,,,,,TRUE,,,Partially_Meeting,TRUE,,,
22422711,Monte,Clifft,7,Lizabeth,,associate,Leeland,none,Sales,978-736-2538,$75000 to $99999,4,,car,180,180,0,,,english,english,,,,,,,P,Partially_Meeting,,,,
754652556,Clarita,Ginsie,5,Nevil,Other,,Glenn,,Service,978-619-0474,$150000 or more,3,0,car,180,180,7,,,spanish,english,,,,,TRUE,,n/a,,TRUE,,,
98028597,Alexander,Flawn,14,Lacee,Business,none,Hartwell,associate,Maintenance,978-465-1202,$100000 to $149999,2,,car,180,180,0,,,english,english,TRUE,,TRUE,,,,P,Partially_Meeting,,,,
14236757,Hobard,Pasmore,8,Catarina,Business,associate,Cosme,none,,978-113-2238,$50000 to $74999,1,,car,96,180,0,,,spanish,english,,,TRUE,,TRUE,,A,Meeting,TRUE,,,
28632435,Erda,Grose,16,Marlie,Management,trade,Wes,associate,Transportation,978-917-7765,$50000 to $74999,0,,car,180,180,0,TRUE,Boys & Girls Club,spanish,english,TRUE,,,,TRUE,,P,Not_Meeting,,,,
60676395,Kath,Kleimt,16,Priscilla,Management,associate,,,,978-495-6524,$100000 to $149999,1,1,car,180,180,0,TRUE,Discovery,,english,,,TRUE,,,,A,Not_Meeting,,,,
38468180,Rockwell,Munning,13,Brigid,Other,none,See,none,Service,978-629-7339,$100000 to $149999,4,4,car,180,180,0,,,spanish,english,TRUE,,,,,,P,Meeting,,,,
39302549,Nan,Semmence,14,Moyna,Office,masters,Weylin,none,Management,978-647-2926,$100000 to $149999,4,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,,,,
21786533,Hank,Winson,8,Shannah,Management,none,,,,978-458-2509,$25000 to $34999,2,2,car,180,180,0,,,spanish,english,,,,,,,NI,Not_Meeting,,,,
13598690,Janie,Hanmer,13,Sal,,associate,Julius,,Management,978-335-8681,$50000 to $74999,4,,car,180,180,0,,,english,english,,,TRUE,,,,EMG,Partially_Meeting,,,,
915200143,Lincoln,Tiebe,5,Pavia,,,Gilbertine,,Management,978-975-5536,$150000 or more,0,,car,180,180,0,,,english,spanish,,,,,TRUE,,n/a,,,,,
31405591,Jenica,Chalmers,17,Dyanne,Office,associate,Ransell,associate,Sales,978-449-5827,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
40859214,Melanie,Wolsey,13,Eveline,Business,associate,Cecilio,associate,,978-556-6707,$50000 to $74999,1,,car,74,180,0,,,spanish,spanish,TRUE,,,,TRUE,,NI,Exceeding,TRUE,,,
20824950,Rubina,Denerley,18,Danny,Service,trade,Albert,associate,Service,978-889-9886,$75000 to $99999,3,,car,180,180,0,,,english,english,TRUE,,,,,,P,,,,,
92239122,Lea,Vennings,17,Lilith,Transportation,associate,,,,978-121-0986,$75000 to $99999,4,4,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,,,,
69148470,Wait,Langran,19,Laura,,associate,Jerrome,,Office,978-776-6872,$150000 or more,2,4,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
91522857,Moreen,Mc Corley,19,Barbra,Production,associate,Ludovico,none,Sales,978-485-9041,$25000 to $34999,0,,car,,,,,,english,english,,,,,,,,,,TRUE,,
92077860,Tabby,Hairesnape,13,Stacy,Natural Resources,trade,Gilbert,none,,978-653-6290,$75000 to $99999,2,,car,180,180,0,,,english,english,,,TRUE,,,,NI,Not_Meeting,TRUE,,,
24295215,Vikki,Coey,17,Tiffanie,Transportation,none,Carly,associate,Transportation,978-232-3359,$15000 to $19999,2,3,car,130,180,0,,,,english,,,TRUE,TRUE,,,NI,Not_Meeting,,,,
87747697,Glynda,Jahncke,8,Ola,Office,none,,,,978-698-5240,$25000 to $34999,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,P,Not_Meeting,,,,
98567903,Ahmad,Iori,7,Alisha,Science,associate,Guss,associate,,978-951-7009,$100000 to $149999,1,,car,180,180,0,,,,english,,,,TRUE,,,P,Not_Meeting,,,,
22329287,Birdie,Redish,6,Sayre,Sales,none,Peterus,associate,Office,978-224-7622,,0,,car,119,180,0,,,english,english,,,,,,,,Partially_Meeting,TRUE,,,
69096385,Dylan,Ding,7,Brynna,Transportation,associate,,,,978-565-8884,$25000 to $34999,4,,car,124,180,0,,,,english,,,,,,,P,Exceeding,TRUE,,,
75604200,Hamel,Hamber,15,Letti,Other,associate,Cary,associate,Construction,978-239-8066,$20000 to $24999,1,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,ABS,Meeting,,,,
661034109,Emile,Reboul,5,Paulie,Transportation,,Louise,Other,Service,978-997-3277,$20000 to $24999,1,,car,175,180,0,,Boys & Girls Club,english,spanish,,,,,TRUE,,n/a,,,,,
